person_id;person_trip_id;leg_index;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;euclidean_distance;origin_link_id;destination_link_id
52728;5;9;721401.1807688375;5365390.119845327;721401.1807688375;5365390.119845327;86117.0;1.0;0.0;1.7103353038884266;walk;0.0;55781;55781
127053;5;16;703527.8757832665;5367794.039977283;704647.195524704;5363651.59062093;85339.0;784.0;5605.152350446863;5605.152350446863;car;4291.009596064804;2961;60934
222189;6;20;688641.4431845802;5369500.044533249;688641.4431845802;5369500.044533249;86093.0;33.0;0.0;41.45593240196991;walk;0.0;10873;10873
127053;5;17;704647.195524704;5363651.59062093;704647.195524704;5363651.59062093;86123.0;62.0;0.0;78.66858602649536;walk;0.0;60934;60934
158105;3;9;690404.3514253915;5362898.844350928;690404.3514253915;5362898.844350928;86184.0;14.0;0.0;18.286947112006814;walk;0.0;71624;71624
141970;6;16;686923.7493948467;5375245.653651973;687255.1905042117;5375032.844671145;86057.0;150.0;0.0;188.26308650774703;walk;393.87925979695547;40450;40452
128499;3;9;697342.8293768133;5369065.197822824;697342.8293768133;5369065.197822824;86282.0;9.0;0.0;12.156868756063872;walk;0.0;49485;49485
297831;3;6;706394.7646386375;5358943.58116279;714512.9586133456;5354048.3565235725;85109.0;1254.0;14289.587809253459;14289.587809253459;car;9479.889117462692;12118;9561
157676;6;19;700002.580274387;5360914.862713868;703156.9022483123;5354548.036990508;85150.0;1214.0;12255.779745364653;12255.779745364653;car;7105.365360543959;16338;29856
174108;1;3;721719.7568763532;5360848.39361101;721719.7568763532;5360848.39361101;86367.0;7.0;0.0;8.884021431537008;walk;0.0;41846;41846
297831;3;7;714512.9586133456;5354048.3565235725;714512.9586133456;5354048.3565235725;86363.0;20.0;0.0;25.688523566257604;walk;0.0;9561;9561
157676;6;20;703156.9022483123;5354548.036990508;703156.9022483123;5354548.036990508;86364.0;21.0;0.0;26.820685535295834;walk;0.0;29856;29856
289245;7;17;700122.7355943932;5384299.26422901;700122.7355943932;5384299.26422901;86367.0;26.0;0.0;32.92624193667932;walk;0.0;65714;65714
121078;1;4;714961.5208871898;5354342.522707124;718541.5244323951;5352997.984569011;85843.0;611.0;4398.796416230601;4398.796416230601;car;3824.161109122254;52495;20686
135628;3;10;689648.9750133944;5372228.939573694;681737.3975356084;5395739.918533982;84548.0;1906.0;36549.37040690101;36549.37040690101;car;24806.43444467794;24283;70041
135628;3;11;681737.3975356084;5395739.918533982;681737.3975356084;5395739.918533982;86454.0;18.0;0.0;23.165466756742443;walk;0.0;70041;70041
203024;5;11;692540.7598828096;5396783.601891398;692540.7598828096;5396783.601891398;86487.0;14.0;0.0;18.170551345664776;walk;0.0;55234;55234
171619;3;9;691855.9419381688;5395339.103301075;691855.9419381688;5395339.103301075;86385.0;117.0;0.0;147.03200893178084;walk;0.0;78956;78956
237993;3;10;682919.5487060299;5392267.4352593515;685967.7602368634;5390759.441881273;85908.0;610.0;4776.299219668284;4776.299219668284;car;3400.828952628336;18573;63832
309471;3;15;706544.9476042564;5384489.631481586;706065.4574213943;5383495.926917557;85380.0;1152.0;0.0;1439.8994855614199;walk;1103.3401995911968;78407;23132
382923;1;3;712376.106689448;5365640.095238194;712376.106689448;5365640.095238194;86519.0;23.0;0.0;29.06277298179051;walk;0.0;55492;55492
121078;1;5;718541.5244323951;5352997.984569011;718541.5244323951;5352997.984569011;86454.0;90.0;0.0;113.02172388878526;walk;0.0;20686;20686
247625;3;23;694033.1158997535;5353380.949030413;696232.795570262;5353818.332785774;84203.0;2359.0;0.0;2949.95345386904;walk;2242.74278558683;39090;63820
237993;3;11;685967.7602368634;5390759.441881273;685967.7602368634;5390759.441881273;86518.0;53.0;0.0;67.13470003622268;walk;0.0;63832;63832
156242;1;4;701299.194149443;5364603.258463265;704347.8160498543;5364924.183292788;85616.0;966.0;5465.592635442086;5465.592635442086;car;3065.4670505278573;5577;34235
90903;7;7;731246.9687178195;5359477.263466973;731115.6085433289;5359335.877438605;86380.0;243.0;0.0;304.21098457655285;walk;192.9909439841319;35792;35716
156242;1;5;704347.8160498543;5364924.183292788;704347.8160498543;5364924.183292788;86582.0;48.0;0.0;60.973255626627946;walk;0.0;34235;34235
98733;3;9;715513.2191354699;5354464.728207935;715584.9938704188;5354531.405576047;86538.0;94.0;0.0;117.87501636361945;walk;97.96674943730989;30573;8131
188998;7;11;687229.6898519865;5366612.5658912435;688753.4576750246;5366956.504836907;85038.0;1624.0;0.0;2030.97794696905;walk;1562.1019098862698;78489;54258
118221;6;38;706311.2825180774;5347468.997397587;706284.819754252;5347138.740724992;86374.0;293.0;0.0;366.76861634311774;walk;331.3151787386159;54461;54025
141337;2;7;685936.7273088323;5398843.862026907;693737.1210899653;5396726.130749548;85443.0;1245.0;14794.42204478569;14794.42204478569;car;8082.755031784751;18954;56936
335358;1;3;709714.3724743102;5365878.385877017;709714.3724743102;5365878.385877017;86677.0;16.0;0.0;20.060084330089715;walk;0.0;66493;66493
141337;2;8;693737.1210899653;5396726.130749548;693737.1210899653;5396726.130749548;86688.0;12.0;0.0;16.16921962868651;walk;0.0;56936;56936
128863;4;6;702908.036024021;5365029.04078004;702908.036024021;5365029.04078004;86656.0;50.0;0.0;62.83089033723685;walk;0.0;71538;71538
269710;6;16;718546.3766987139;5339195.5125371255;718546.3766987139;5339195.5125371255;86670.0;40.0;0.0;50.177214458096934;walk;0.0;52810;52810
88389;1;1;701156.9063256627;5364989.329067202;677843.3279425986;5376076.249374906;59872.0;26865.0;0.0;33581.855938154025;walk;25815.55226859653;54774;70502
329894;3;9;681414.516738867;5394625.642062625;681414.516738867;5394625.642062625;86701.0;36.0;0.0;45.57811341451404;walk;0.0;42363;42363
158105;3;10;690404.3514253915;5362898.844350928;686529.4049854476;5366316.132514469;86198.0;588.0;6843.397730427826;6843.397730427826;car;5166.533490176002;71624;13522
203024;5;12;692540.7598828096;5396783.601891398;692525.1482665814;5395712.608210439;86501.0;300.0;1622.234130336027;1622.234130336027;car;1071.1074582956564;55234;34059
158105;3;11;686529.4049854476;5366316.132514469;686529.4049854476;5366316.132514469;86786.0;30.0;0.0;38.4818957566808;walk;0.0;13522;13522
203024;5;13;692525.1482665814;5395712.608210439;692525.1482665814;5395712.608210439;86801.0;35.0;0.0;44.3379024959259;walk;0.0;34059;34059
221986;1;1;705527.2385197525;5358974.673017639;703964.530593785;5355952.264053548;85868.0;1033.0;0.0;4305.728239028369;bicycle;3402.500846157019;18557;44782
105635;3;9;702181.3059217836;5362966.850065377;702181.3059217836;5362966.850065377;86886.0;24.0;0.0;30.070327824134832;walk;0.0;120;120
128863;4;7;702908.036024021;5365029.04078004;703423.3685808823;5367719.9471132085;86706.0;213.0;0.0;3226.120666161332;car_passenger;2739.8073906837126;71538;59898
123350;5;13;698565.9558890901;5351265.450589487;698565.9558890901;5351265.450589487;86898.0;37.0;0.0;47.30768334290894;walk;0.0;19849;19849
128863;4;8;703423.3685808823;5367719.9471132085;703423.3685808823;5367719.9471132085;86919.0;46.0;0.0;58.347127804102755;walk;0.0;59898;59898
203024;6;14;692525.1482665814;5395712.608210439;692525.1482665814;5395712.608210439;86967.0;35.0;0.0;44.3379024959259;walk;0.0;34059;34059
268783;1;1;715158.1243859248;5353536.190603864;715721.4770277126;5352725.715054976;86738.0;288.0;0.0;1202.9861749856684;bicycle;987.0343531790329;30579;7993
269710;6;17;718546.3766987139;5339195.5125371255;721201.6608133877;5340602.882000029;86710.0;347.0;3437.8538704783205;3437.8538704783205;car;3005.199250424642;52810;39839
98446;1;3;703282.3153315678;5353247.742386389;703282.3153315678;5353247.742386389;86991.0;86.0;0.0;107.73613217022425;walk;0.0;28519;28519
269710;6;18;721201.6608133877;5340602.882000029;721201.6608133877;5340602.882000029;87057.0;32.0;0.0;41.00171823948622;walk;0.0;39839;39839
158575;3;3;710749.0669445585;5368738.800150437;710404.319141017;5368600.885401167;86716.0;380.0;0.0;475.01373803339214;walk;371.31055211637556;48730;49922
200378;3;5;688816.0239835004;5387110.067306271;688816.0239835004;5387110.067306271;87034.0;68.0;0.0;85.29856748952855;walk;0.0;65482;65482
320217;2;6;689113.0549819625;5367545.286342553;689113.0549819625;5367545.286342553;87124.0;18.0;0.0;23.532050393704186;walk;0.0;24970;24970
193811;5;13;691712.9342108027;5367748.683540798;691712.9342108027;5367748.683540798;87116.0;37.0;0.0;47.13031099345169;walk;0.0;31315;31315
203871;7;11;685072.3952359136;5374579.498135228;684865.6081224643;5375778.50985313;86020.0;1174.0;0.0;1468.679557895506;walk;1216.7127886055077;69248;44126
343623;1;4;694199.3694943637;5373620.616514193;731566.767884013;5364467.255836286;83977.0;3239.0;78942.52728695313;78942.52728695313;car;38472.15192981317;38178;64673
203024;6;15;692525.1482665814;5395712.608210439;692540.7598828096;5396783.601891398;87002.0;239.0;1443.9887409995574;1443.9887409995574;car;1071.1074582956564;34059;55234
203024;6;16;692540.7598828096;5396783.601891398;692540.7598828096;5396783.601891398;87241.0;14.0;0.0;18.170551345664776;walk;0.0;55234;55234
343623;1;5;731566.767884013;5364467.255836286;731566.767884013;5364467.255836286;87216.0;50.0;0.0;62.567246644756175;walk;0.0;64673;64673
200378;3;6;688816.0239835004;5387110.067306271;688965.4017260233;5386678.089781085;87102.0;211.0;685.3620379012559;685.3620379012559;car;457.075805777192;65482;54266
104840;4;8;704542.486924961;5363469.84150102;704542.486924961;5363469.84150102;87285.0;34.0;0.0;43.1667952766665;walk;0.0;20150;20150
200378;3;7;688965.4017260233;5386678.089781085;688965.4017260233;5386678.089781085;87313.0;15.0;0.0;19.731148481996044;walk;0.0;54266;54266
104840;4;9;704542.486924961;5363469.84150102;704273.2476789732;5363478.226763328;87319.0;72.0;405.5101738344047;405.5101738344047;car;269.3697908155452;20150;16107
392075;1;4;693737.1210899653;5396726.130749548;692102.4291923817;5405067.452757534;85766.0;1636.0;10693.063105172905;10693.063105172905;car;8499.992378875037;56936;19831
104840;4;10;704273.2476789732;5363478.226763328;704273.2476789732;5363478.226763328;87391.0;22.0;0.0;27.848018773280945;walk;0.0;16107;16107
392075;1;5;692102.4291923817;5405067.452757534;692102.4291923817;5405067.452757534;87402.0;20.0;0.0;25.33017677108504;walk;0.0;19831;19831
382923;1;4;712376.106689448;5365640.095238194;717700.1984984842;5372553.991407557;86542.0;887.0;15861.478488165327;15861.478488165327;car;8726.277203469188;55492;28115
173308;3;5;739784.0365773116;5352969.401703845;739784.0365773116;5352969.401703845;87443.0;5.0;0.0;7.472158416764305;walk;0.0;19155;19155
320217;2;7;689113.0549819625;5367545.286342553;690219.607408999;5367123.060733335;87142.0;308.0;2259.2851303693337;2259.2851303693337;car;1184.3701865800178;24970;3295
382923;1;5;717700.1984984842;5372553.991407557;717700.1984984842;5372553.991407557;87429.0;40.0;0.0;50.39262773647764;walk;0.0;28115;28115
105635;3;10;702181.3059217836;5362966.850065377;702655.3123650744;5364975.132219648;86910.0;579.0;2855.166763090373;2855.166763090373;car;2063.462943560203;120;12019
193811;5;14;691712.9342108027;5367748.683540798;691889.669453938;5367010.320311522;87153.0;338.0;1489.8126462477069;1489.8126462477069;car;759.2203925821069;31315;29798
124185;4;4;691489.5412364744;5354193.681733275;692837.0941199308;5355486.051374547;85549.0;1953.0;0.0;2441.541754362117;walk;1867.11490363982;73599;20413
253511;3;10;712869.8874440518;5358303.993256003;714798.9549827783;5370581.779366065;86086.0;1419.0;17652.374649423433;17652.374649423433;car;12428.408318582207;75168;29910
105635;3;11;702655.3123650744;5364975.132219648;702655.3123650744;5364975.132219648;87489.0;17.0;0.0;22.208489350778404;walk;0.0;12019;12019
320217;2;8;690219.607408999;5367123.060733335;690219.607408999;5367123.060733335;87450.0;64.0;0.0;80.05515476155908;walk;0.0;3295;3295
253511;3;11;714798.9549827783;5370581.779366065;714798.9549827783;5370581.779366065;87505.0;13.0;0.0;17.39411743844679;walk;0.0;29910;29910
193811;5;15;691889.669453938;5367010.320311522;691889.669453938;5367010.320311522;87491.0;51.0;0.0;64.0641825513895;walk;0.0;29798;29798
174067;1;3;710372.8287895627;5357738.919801958;710372.8287895627;5357738.919801958;87506.0;39.0;0.0;49.33706607861279;walk;0.0;25661;25661
223785;7;11;717064.2369607744;5374076.390626876;717045.3996426964;5373829.226965176;87333.0;213.0;0.0;266.32277032003265;walk;247.8804554965912;18242;2071
90168;3;7;717120.6909875786;5357194.024908511;718339.4639658344;5355797.900082942;85866.0;1688.0;0.0;2110.291143667967;walk;1853.2598579519595;12678;66402
128499;3;10;697342.8293768133;5369065.197822824;697821.373930243;5362057.778314109;86291.0;1273.0;12588.941243178348;12588.941243178348;car;7023.740674365694;49485;64820
171619;3;10;691855.9419381688;5395339.103301075;692528.48480011;5400709.083320884;86502.0;1074.0;7283.432381970056;7283.432381970056;car;5411.931200070188;78956;6241
171619;3;11;692528.48480011;5400709.083320884;692528.48480011;5400709.083320884;87576.0;10.0;0.0;12.571301028158812;walk;0.0;6241;6241
86021;1;1;696166.1155754859;5353988.029275034;697368.0843077248;5353899.214373031;86349.0;1240.0;0.0;1551.2273953804308;walk;1205.2455849734401;66773;64915
128499;3;11;697821.373930243;5362057.778314109;697821.373930243;5362057.778314109;87564.0;31.0;0.0;39.834743566293554;walk;0.0;64820;64820
200742;1;3;699475.7292763572;5356315.929457808;680893.9659863062;5374646.889545321;60829.0;26802.0;0.0;33503.61894560987;walk;26101.8394887698;54565;76484
174108;1;4;721719.7568763532;5360848.39361101;716785.3062003155;5353214.8887620885;86374.0;1277.0;12328.188434635485;12328.188434635485;car;9089.51042426156;41846;38097
173308;3;6;739784.0365773116;5352969.401703845;740147.6079884325;5352659.143116726;87448.0;235.0;1023.4649662976612;1023.4649662976612;car;477.95874494108125;19155;19153
331415;3;9;691855.9419381688;5395339.103301075;691855.9419381688;5395339.103301075;87598.0;117.0;0.0;147.03200893178084;walk;0.0;78956;78956
75058;7;11;719169.1992143113;5372539.883616842;718160.9145797746;5372542.39861518;87418.0;298.0;0.0;1244.1822380255312;bicycle;1008.2877711543822;64150;542
329894;3;10;681414.516738867;5394625.642062625;688803.3715611065;5402200.49967304;86737.0;1024.0;0.0;24676.154987908405;car_passenger;10581.759938790417;42363;72793
128623;6;19;706411.4545585806;5350899.811865995;702406.7083648348;5363447.027170636;85817.0;1962.0;19556.823105000924;19556.823105000924;car;13170.823967290002;43810;14682
329894;3;11;688803.3715611065;5402200.49967304;688803.3715611065;5402200.49967304;87761.0;22.0;0.0;28.257233689138978;walk;0.0;72793;72793
128623;6;20;702406.7083648348;5363447.027170636;702406.7083648348;5363447.027170636;87779.0;11.0;0.0;14.42371912927094;walk;0.0;14682;14682
190598;7;11;717419.4941904846;5373070.584712742;717289.897098985;5373081.388469872;87578.0;231.0;0.0;289.4996760296868;walk;130.04663507097467;868;37119
328601;7;17;672757.1914505432;5373867.181868194;672757.1914505432;5373867.181868194;87791.0;35.0;0.0;43.97812588133623;walk;0.0;31746;31746
130820;6;30;716781.0091469462;5371819.292995745;717300.4604696431;5371671.853876164;87318.0;555.0;0.0;694.2440157727644;walk;539.970342365567;14429;17371
333349;5;13;679066.4290267784;5397633.205280265;679066.4290267784;5397633.205280265;87726.0;157.0;0.0;196.8293571279918;walk;0.0;57494;57494
114281;3;9;691265.0287631367;5395512.251502266;691265.0287631367;5395512.251502266;87903.0;13.0;0.0;17.281772438078214;walk;0.0;222;222
114281;3;10;691265.0287631367;5395512.251502266;691489.9474276095;5395496.282953295;87916.0;50.0;262.35274916527146;262.35274916527146;car;225.4848114274138;222;43667
289245;7;18;700122.7355943932;5384299.26422901;687301.0256087992;5383301.7105046045;86393.0;1598.0;17940.6201258713;17940.6201258713;car;12860.457238673776;65714;22711
114281;3;11;691489.9474276095;5395496.282953295;691489.9474276095;5395496.282953295;87966.0;29.0;0.0;37.31831710557589;walk;0.0;43667;43667
174108;1;5;716785.3062003155;5353214.8887620885;716785.3062003155;5353214.8887620885;87651.0;377.0;0.0;472.4063306325591;walk;0.0;38097;38097
218717;1;3;693589.767029675;5362335.418479821;693589.767029675;5362335.418479821;87987.0;49.0;0.0;62.25553516871882;walk;0.0;34254;34254
289245;7;19;687301.0256087992;5383301.7105046045;687301.0256087992;5383301.7105046045;87991.0;85.0;0.0;106.45925810736323;walk;0.0;22711;22711
331415;3;10;691855.9419381688;5395339.103301075;693848.9392555731;5396906.413153745;87715.0;365.0;3096.734501687071;3096.734501687071;car;2535.448378779746;78956;34207
121494;3;3;713865.7521642679;5354915.77534342;713865.7521642679;5354915.77534342;87954.0;133.0;0.0;166.33206078595526;walk;0.0;74552;74552
331415;3;11;693848.9392555731;5396906.413153745;693848.9392555731;5396906.413153745;88080.0;23.0;0.0;29.510396754577265;walk;0.0;34207;34207
30266;5;7;715518.4527703576;5352951.531618879;715518.4527703576;5352951.531618879;88071.0;34.0;0.0;43.51889976291052;walk;0.0;50624;50624
121408;6;18;712046.1157924011;5356492.906149687;712046.1157924011;5356492.906149687;88162.0;0.0;0.0;0.0;walk;0.0;13714;13714
91598;3;9;714082.0403951756;5361850.8440241935;714082.0403951756;5361850.8440241935;88170.0;42.0;0.0;52.96467909938395;walk;0.0;43784;43784
196320;4;4;675018.3121828183;5385645.997859062;675018.3121828183;5385645.997859062;88174.0;40.0;0.0;50.50356328370498;walk;0.0;50339;50339
173308;3;7;740147.6079884325;5352659.143116726;740147.6079884325;5352659.143116726;87683.0;581.0;0.0;726.3656282084628;walk;0.0;19153;19153
217787;3;9;701584.4407410787;5364460.100606892;701584.4407410787;5364460.100606892;88153.0;123.0;0.0;154.70756151938673;walk;0.0;12033;12033
93460;2;2;703608.3700368081;5355273.1038858;703839.6490550098;5356225.24799104;87472.0;947.0;0.0;1184.8462834504596;walk;979.8307922314868;53077;20628
208269;4;8;714969.703570424;5351307.469246192;714969.703570424;5351307.469246192;88365.0;68.0;0.0;85.8739957403132;walk;0.0;71780;71780
105726;2;6;705277.0649580818;5359594.024228787;705277.0649580818;5359594.024228787;88267.0;168.0;0.0;211.1303808651051;walk;0.0;79746;79746
105726;2;7;705277.0649580818;5359594.024228787;705277.0649580818;5359594.024228787;88435.0;1.0;0.0;0.0;car;0.0;79746;79746
132202;5;15;708579.7900404118;5378999.207412006;708579.7900404118;5378999.207412006;88451.0;26.0;0.0;32.529094618618316;walk;0.0;20782;20782
287965;1;1;677645.9323334191;5389360.443167495;677645.9323334191;5389360.443167495;88413.0;65.0;0.0;82.49978479647595;walk;0.0;20469;20469
196320;4;5;675018.3121828183;5385645.997859062;676767.2767034904;5384241.633845402;88214.0;274.0;0.0;3082.546884677744;car_passenger;2243.0147519426555;50339;42735
148374;1;1;716854.2997751329;5372593.419005889;734432.502393028;5361656.76656817;66955.0;21536.0;0.0;26920.635245003406;walk;20702.74314720757;66587;61259
196320;4;6;676767.2767034904;5384241.633845402;676767.2767034904;5384241.633845402;88488.0;12.0;0.0;16.011215676956542;walk;0.0;42735;42735
217787;3;10;701584.4407410787;5364460.100606892;702613.0730355384;5365174.182991962;88276.0;231.0;1538.2519904068297;1538.2519904068297;car;1252.1972887178422;12033;31267
110709;4;8;673511.7294323707;5381594.124479704;673511.7294323707;5381594.124479704;87802.0;761.0;0.0;951.9017217482573;walk;0.0;59246;59246
217787;3;11;702613.0730355384;5365174.182991962;702613.0730355384;5365174.182991962;88507.0;72.0;0.0;90.00009635449392;walk;0.0;31267;31267
122913;4;4;682885.773097427;5381808.290194539;697613.2386388188;5388072.476021171;72019.0;16578.0;0.0;20722.78493575535;walk;16004.320208726544;28415;49581
174067;1;4;710372.8287895627;5357738.919801958;716831.1125526333;5354263.42547898;87545.0;1055.0;8138.501813292073;8138.501813292073;car;7334.063672575611;25661;29122
105726;2;8;705277.0649580818;5359594.024228787;705277.0649580818;5359594.024228787;88436.0;168.0;0.0;211.1303808651051;walk;0.0;79746;79746
437861;1;3;679486.039468261;5390724.077426132;681557.1533146296;5396111.079007413;82707.0;5915.0;0.0;7394.862304096655;walk;5771.4208477071215;56781;46969
147453;3;9;715977.2721665613;5352376.895690694;715977.2721665613;5352376.895690694;88584.0;48.0;0.0;61.20054303141015;walk;0.0;12469;12469
132202;5;16;708579.7900404118;5378999.207412006;708601.6969987918;5380117.464557959;88477.0;174.0;905.5860121666734;905.5860121666734;car;1118.471706973022;20782;31912
124424;6;18;708479.4565792801;5382108.797321282;708479.4565792801;5382108.797321282;88617.0;37.0;0.0;46.64682804159736;walk;0.0;78527;78527
174067;1;5;716831.1125526333;5354263.42547898;716831.1125526333;5354263.42547898;88600.0;74.0;0.0;92.64019193206147;walk;0.0;29122;29122
231771;3;9;684713.2249264626;5376945.238651378;684713.2249264626;5376945.238651378;88531.0;203.0;0.0;254.1828288029612;walk;0.0;14396;14396
328601;7;18;672757.1914505432;5373867.181868194;681849.5438575823;5377076.261556587;87826.0;926.0;10753.118053373953;10753.118053373953;car;9642.046709088698;31746;2053
227859;1;1;701752.6922903429;5365328.674510816;713804.8410810066;5377136.052174073;71248.0;17543.0;0.0;21928.815421893043;walk;16872.120724884204;31307;60055
328601;7;19;681849.5438575823;5377076.261556587;681849.5438575823;5377076.261556587;88752.0;54.0;0.0;68.0473140250869;walk;0.0;2053;2053
335358;1;4;709714.3724743102;5365878.385877017;716274.272704245;5354768.0275501525;86693.0;2127.0;27203.91982387417;27203.91982387417;car;12902.416563497896;66493;12817
98446;1;4;703282.3153315678;5353247.742386389;715731.840085591;5353768.576625677;87077.0;1745.0;18181.937624699633;18181.937624699633;car;12460.414716447076;28519;7003
98446;1;5;715731.840085591;5353768.576625677;715731.840085591;5353768.576625677;88822.0;21.0;0.0;26.89346879006676;walk;0.0;7003;7003
335358;1;5;716274.272704245;5354768.0275501525;716274.272704245;5354768.0275501525;88820.0;31.0;0.0;39.83616552012741;walk;0.0;12817;12817
133013;3;9;693948.0145855116;5356584.426622046;693948.0145855116;5356584.426622046;88840.0;31.0;0.0;39.73546463834947;walk;0.0;58036;58036
132202;5;17;708601.6969987918;5380117.464557959;708601.6969987918;5380117.464557959;88651.0;234.0;0.0;293.137693572608;walk;0.0;31912;31912
30266;5;8;715518.4527703576;5352951.531618879;709921.0880943974;5344087.689392935;88105.0;816.0;0.0;13277.565074287135;car_passenger;10483.233772177622;50624;33368
110709;4;9;673511.7294323707;5381594.124479704;674083.9061243472;5382210.3440244645;88563.0;378.0;3271.1621597033427;3271.1621597033427;car;840.8999311371547;59246;65841
88063;1;3;701156.9063256627;5364989.329067202;683864.417588307;5376983.678230019;66958.0;22002.0;0.0;27503.73119326373;walk;21045.0606692198;54774;2282
30266;5;9;709921.0880943974;5344087.689392935;709921.0880943974;5344087.689392935;88921.0;75.0;0.0;94.6522839867884;walk;0.0;33368;33368
110709;4;10;674083.9061243472;5382210.3440244645;674083.9061243472;5382210.3440244645;88941.0;59.0;0.0;73.93714675330439;walk;0.0;65841;65841
231771;3;10;684713.2249264626;5376945.238651378;685984.4423448028;5377816.134878777;88734.0;322.0;2074.887947962143;2074.887947962143;car;1540.9263329533355;14396;80443
91598;3;10;714082.0403951756;5361850.8440241935;719861.7524819796;5363692.878772615;88212.0;856.0;8989.790447288799;8989.790447288799;car;6066.149010759795;43784;46574
231771;3;11;685984.4423448028;5377816.134878777;685984.4423448028;5377816.134878777;89056.0;29.0;0.0;36.42700485264009;walk;0.0;80443;80443
218717;1;4;693589.767029675;5362335.418479821;704945.8175941021;5365472.577604841;88036.0;1086.0;0.0;14505.55948813498;car_passenger;11781.411282080227;34254;58919
218717;1;5;704945.8175941021;5365472.577604841;704945.8175941021;5365472.577604841;89122.0;15.0;0.0;19.65125801119838;walk;0.0;58919;58919
91598;3;11;719861.7524819796;5363692.878772615;719861.7524819796;5363692.878772615;89068.0;72.0;0.0;90.02563420553616;walk;0.0;46574;46574
333349;5;14;679066.4290267784;5397633.205280265;681687.9724412111;5392330.366229655;87883.0;1271.0;9160.168830339519;9160.168830339519;car;5915.453648742895;57494;55674
333349;5;15;681687.9724412111;5392330.366229655;681687.9724412111;5392330.366229655;89154.0;12.0;0.0;15.446226516590686;walk;0.0;55674;55674
102080;3;9;712376.106689448;5365640.095238194;712376.106689448;5365640.095238194;89145.0;23.0;0.0;29.06277298179051;walk;0.0;55492;55492
133013;3;10;693948.0145855116;5356584.426622046;693411.7113876725;5358443.638975083;88871.0;299.0;2053.8283567718167;2053.8283567718167;car;1935.017233436679;58036;34403
133013;3;11;693411.7113876725;5358443.638975083;693411.7113876725;5358443.638975083;89170.0;17.0;0.0;21.257074622995027;walk;0.0;34403;34403
152121;7;11;693702.8600137677;5352897.174622922;691489.5412364744;5354193.681733275;86631.0;2580.0;0.0;3225.906853621506;walk;2565.094676052738;30517;73599
439898;3;5;679565.8208485551;5397652.123113659;679565.8208485551;5397652.123113659;89270.0;38.0;0.0;48.57562781129729;walk;0.0;57284;57284
124424;6;19;708479.4565792801;5382108.797321282;709054.7678681044;5383352.176072629;88654.0;681.0;7449.7781376713065;7449.7781376713065;car;1370.0269334394536;78527;62749
124424;6;20;709054.7678681044;5383352.176072629;709054.7678681044;5383352.176072629;89335.0;45.0;0.0;57.09933760112706;walk;0.0;62749;62749
296780;1;1;736837.4848251906;5348195.685916719;736837.4848251906;5348195.685916719;89148.0;267.0;0.0;334.90294166334155;walk;0.0;2919;2919
73069;1;1;704221.9116302684;5363828.82562965;702392.0431831712;5365167.467336402;88722.0;701.0;0.0;2921.935810793051;bicycle;2267.240647293444;28571;55137
167515;6;12;686470.580680676;5377458.777623974;686470.580680676;5377458.777623974;89433.0;10.0;0.0;13.452594626318401;walk;0.0;37488;37488
124185;5;5;692837.0941199308;5355486.051374547;691489.5412364744;5354193.681733275;87502.0;1953.0;0.0;2441.541754362117;walk;1867.11490363982;20413;73599
191440;1;1;702328.9009251796;5364452.810739698;717435.4133240057;5374041.36717067;70972.0;18612.0;0.0;23265.34706302649;walk;17892.655791855603;60;37127
167515;6;13;686470.580680676;5377458.777623974;686089.9348087028;5377843.368147424;89443.0;144.0;779.5666748597883;779.5666748597883;car;541.1110335026514;37488;1759
147453;3;10;715977.2721665613;5352376.895690694;725819.3298795898;5350348.286289022;88632.0;960.0;12647.571702160023;12647.571702160023;car;10048.948011166969;12469;21317
167515;6;14;686089.9348087028;5377843.368147424;686089.9348087028;5377843.368147424;89587.0;5.0;0.0;7.270225809479126;walk;0.0;1759;1759
152700;3;9;694141.4722562279;5353901.170573603;694141.4722562279;5353901.170573603;89499.0;102.0;0.0;128.43408202788862;walk;0.0;26923;26923
147453;3;11;725819.3298795898;5350348.286289022;725819.3298795898;5350348.286289022;89592.0;73.0;0.0;92.23540906559344;walk;0.0;21317;21317
102080;3;10;712376.106689448;5365640.095238194;717968.7345581081;5366818.21969784;89168.0;561.0;6611.4081560673685;6611.4081560673685;car;5715.370829590115;55492;48285
102080;3;11;717968.7345581081;5366818.21969784;717968.7345581081;5366818.21969784;89729.0;18.0;0.0;22.651588106199;walk;0.0;48285;48285
122596;3;9;717419.4941904846;5373070.584712742;717419.4941904846;5373070.584712742;89700.0;65.0;0.0;82.3443070378167;walk;0.0;868;868
78789;7;11;681305.9810820913;5374964.985741489;681305.9810820913;5374964.985741489;89657.0;129.0;0.0;161.43252229061125;walk;0.0;10155;10155
78789;7;12;681305.9810820913;5374964.985741489;681718.0166510498;5374641.467413417;89786.0;103.0;0.0;1052.7350022376568;car_passenger;523.8677492317865;10155;61023
262816;5;7;692601.1171459216;5405046.422452524;692601.1171459216;5405046.422452524;89778.0;151.0;0.0;189.22835752248628;walk;0.0;66553;66553
78789;7;13;681718.0166510498;5374641.467413417;681718.0166510498;5374641.467413417;89889.0;67.0;0.0;84.06323156320515;walk;0.0;61023;61023
