person_id;activity_index;purpose;start_time;end_time;x;y;facility_id;link_id
167515;0;home;-Infinity;33513.0;686078.398969;5377834.21066;home_167515;1759
401121;1;leisure;33513.0;35625.0;698388.607473;5351002.087862;sec_2451;21333
378638;1;other;33515.0;34557.0;704873.643936;5345275.627917;sec_5238;58129
2514;1;education;33515.0;43302.0;727329.265195;5344205.566018;edu_121;24890
439705;0;home;-Infinity;33517.0;686528.410955;5397249.008555;home_439705;46185
405039;0;home;-Infinity;33517.0;692066.713757;5368005.148397;home_405039;27768
384652;0;home;-Infinity;33517.0;695934.912404;5360234.849677;home_384652;63260
390568;0;home;-Infinity;33519.0;685177.3522;5378270.806211;home_390568;22382
369785;1;leisure;33519.0;33993.0;735575.034407;5354840.742914;sec_2153;37394
127222;1;work;33520.0;44741.0;704654.932275;5359730.140236;work_4664;79514
404830;0;home;-Infinity;33521.0;697611.259073;5355471.931244;home_404830;12283
420873;1;leisure;33521.0;34022.0;712880.562983;5358258.248998;sec_2357;75168
3317;1;other;33521.0;35664.0;704833.076559;5359983.736192;sec_7997;44548
448211;0;home;-Infinity;33522.0;681551.987425;5387702.147381;home_448211;45286
993;1;education;33522.0;49639.0;714612.343247;5353522.664266;edu_87;68255
287244;1;other;33522.0;61439.0;684188.362555;5394988.22317;sec_10845;22246
270284;2;work;33522.0;44257.0;702059.757846;5364350.535571;work_5210;80398
83718;2;work;33523.0;56044.0;692375.793635;5356851.8372;work_4432;14465
119763;1;work;33523.0;45657.0;719129.131901;5359183.77192;work_2254;21873
360162;0;home;-Infinity;33524.0;680402.287982;5367515.530919;home_360162;61241
291736;1;shop;33524.0;47311.0;681583.197285;5376833.08781;sec_1900;73715
344542;0;home;-Infinity;33526.0;719798.94709;5363689.107128;home_344542;46574
121454;0;home;-Infinity;33526.0;710988.386482;5356136.721129;home_121454;30543
358569;2;home;33526.0;61436.0;704335.28901;5370254.346995;home_358569;63840
373592;0;home;-Infinity;33527.0;724994.374862;5339776.751057;home_373592;60706
241253;0;home;-Infinity;33527.0;714871.562693;5353483.787731;home_241253;73027
431240;0;home;-Infinity;33528.0;705861.921719;5362020.731424;home_431240;4902
360001;0;home;-Infinity;33528.0;675403.325466;5385735.828336;home_360001;41975
352867;0;home;-Infinity;33528.0;707342.206784;5365556.252183;home_352867;58623
200539;0;home;-Infinity;33528.0;689204.666244;5389744.655427;home_200539;73848
82089;2;work;33528.0;46233.0;717956.969327;5350832.370632;work_1273;3219
111645;1;home;33528.0;Infinity;679522.179621;5382367.243784;home_111645;79827
424664;0;home;-Infinity;33529.0;693936.608704;5353530.944105;home_424664;28674
247402;0;home;-Infinity;33529.0;694172.943619;5353677.279286;home_247402;30396
446755;1;other;33529.0;37718.0;688873.643219;5402114.243866;sec_2994;72791
209968;3;shop;33529.0;34676.0;726559.421281;5344432.858754;sec_1101;5698
102026;1;education;33529.0;37221.0;702307.144753;5364179.983564;edu_297;131
221977;2;home;33530.0;40372.0;703147.051819;5354395.815654;home_221977;66364
240857;1;shop;33531.0;33988.0;714957.633426;5355192.485686;sec_1002;27846
220488;0;home;-Infinity;33532.0;704390.914492;5365489.105692;home_220488;27571
291384;1;other;33533.0;35833.0;689378.015944;5389650.569148;sec_11593;73854
94209;1;home;33534.0;34031.0;697859.897956;5354745.364205;home_94209;66922
419103;1;shop;33534.0;Infinity;730221.822854;5366224.333558;sec_1167;78793
377804;2;leisure;33534.0;34484.0;702428.538018;5381951.002755;sec_2441;25695
388536;1;shop;33535.0;34104.0;683335.747776;5398530.639288;sec_1782;32680
429864;1;other;33536.0;42168.0;702834.614463;5354354.324165;sec_457;55854
402762;0;leisure;-Infinity;33537.0;675600.256496;5372147.043249;sec_2793;246
207594;1;work;33537.0;79586.0;714612.568781;5351263.522424;work_701;53371
371745;0;home;-Infinity;33538.0;713379.501619;5351584.137301;home_371745;56043
138991;0;home;-Infinity;33538.0;682196.821606;5368137.403059;home_138991;47984
226248;2;home;33538.0;46178.0;694983.012947;5358499.259875;home_226248;61027
45635;0;home;-Infinity;33539.0;684806.605468;5376224.609067;home_45635;44124
46683;2;home;33539.0;54431.0;735720.659554;5355774.544425;home_46683;80611
414460;0;home;-Infinity;33540.0;715019.666562;5354905.799506;home_414460;24854
346160;0;home;-Infinity;33540.0;694655.980933;5352364.234679;home_346160;15331
110844;0;home;-Infinity;33540.0;680517.105307;5398493.485123;home_110844;2349
145799;1;work;33540.0;60390.0;717958.362189;5355726.508872;work_646;66400
266702;0;home;-Infinity;33541.0;731635.092955;5351507.851105;home_266702;28885
376635;2;shop;33541.0;36055.0;728515.882633;5358437.396529;sec_1168;71132
423806;1;other;33542.0;34660.0;698575.717168;5351381.63;sec_7071;15507
323416;2;home;33542.0;33542.0;673294.774557;5373725.677935;home_323416;3327
230926;3;home;33542.0;42928.0;680848.401792;5398546.255977;home_230926;42410
138788;0;home;-Infinity;33543.0;685082.064067;5379469.466901;home_138788;80064
436458;1;shop;33543.0;33922.0;710328.916787;5368345.073451;sec_1519;29575
332400;2;home;33543.0;40092.0;683691.160656;5372273.371035;home_332400;16991
353978;1;other;33544.0;33683.0;717534.930231;5372719.25179;sec_9379;79600
303083;0;home;-Infinity;33545.0;734093.711332;5357575.142944;home_303083;80105
271836;0;home;-Infinity;33547.0;734197.91522;5359764.126096;home_271836;59317
335555;1;leisure;33547.0;41797.0;716009.419977;5355059.63816;sec_2192;41477
206897;1;work;33547.0;67689.0;715544.356631;5352015.678051;work_1626;45696
361901;0;home;-Infinity;33548.0;684226.373544;5382693.655768;home_361901;5366
366550;2;shop;33548.0;33584.0;693709.401117;5386731.604226;sec_2064;25437
201044;1;work;33548.0;60728.0;684517.253507;5376943.613806;work_8282;14396
379104;1;leisure;33549.0;Infinity;678164.587175;5373587.413261;sec_2963;71360
98233;0;home;-Infinity;33550.0;714717.415331;5354314.985893;home_98233;52487
87494;1;work;33550.0;46189.0;681779.188063;5398962.907498;work_7958;69153
177826;0;home;-Infinity;33551.0;723899.812208;5350368.066489;home_177826;60401
3668;1;education;33551.0;64718.0;732069.172932;5363808.513905;edu_216;59838
201242;4;home;33551.0;37877.0;690771.357137;5374857.514183;home_201242;38188
369892;0;home;-Infinity;33552.0;740184.812841;5354116.298859;home_369892;19169
161931;1;work;33554.0;44200.0;696086.203736;5360281.564802;work_6908;73613
10426;1;education;33554.0;60692.0;681623.673253;5398107.472631;edu_622;13537
331600;1;leisure;33555.0;50488.0;692635.664773;5395186.92615;sec_3062;30053
253872;1;work;33555.0;49018.0;717510.690394;5372614.908122;work_6260;54313
339927;1;shop;33558.0;35354.0;707113.325991;5350855.603988;sec_1103;14077
256342;1;shop;33558.0;34413.0;692192.288684;5365159.486797;sec_1514;8830
237482;3;home;33558.0;44904.0;691263.674754;5395529.922716;home_237482;222
379595;1;leisure;33559.0;60458.0;727865.72864;5355759.764726;sec_2324;29672
322714;1;shop;33560.0;38365.0;704126.578273;5375673.352725;sec_1743;25481
111751;0;home;-Infinity;33561.0;686160.06766;5379989.772509;home_111751;47552
240837;0;home;-Infinity;33562.0;715030.300212;5353485.574265;home_240837;29215
400497;0;home;-Infinity;33563.0;694019.829162;5352729.496209;home_400497;15549
369554;0;home;-Infinity;33564.0;722701.970582;5357837.975117;home_369554;8233
448337;2;home;33565.0;Infinity;682906.493068;5392237.864725;home_448337;18573
165379;2;other;33565.0;33610.0;678937.509214;5397495.468205;sec_2854;57494
287313;0;home;-Infinity;33566.0;681898.499746;5394137.431275;home_287313;46277
369506;1;other;33566.0;35794.0;723101.69564;5349137.998391;sec_6149;64764
211436;0;home;-Infinity;33567.0;732700.641634;5360660.065059;home_211436;24741
172901;0;home;-Infinity;33567.0;721605.379871;5355506.880752;home_172901;19053
124839;1;other;33567.0;33830.0;703179.1499;5365899.379576;sec_2500;54778
312060;1;shop;33568.0;47442.0;703730.849679;5361921.472888;sec_1365;55073
231059;0;home;-Infinity;33569.0;680977.252388;5398541.056538;home_231059;38357
357791;1;other;33569.0;38367.0;716238.062138;5374726.35233;sec_10424;63802
276078;1;work;33569.0;46095.0;694973.746748;5353586.101626;work_3942;36103
125191;1;work;33569.0;69828.0;704726.650071;5362678.457981;work_4500;22860
105643;0;home;-Infinity;33571.0;703725.535232;5363532.692148;home_105643;30271
22829;2;other;33571.0;35106.0;691383.400779;5364425.508858;sec_2721;55354
295173;1;shop;33572.0;40058.0;682332.84992;5392092.568325;sec_2095;58007
260521;1;shop;33572.0;47151.0;683550.838323;5377029.954933;sec_1844;47607
439525;0;home;-Infinity;33575.0;681610.151181;5397956.261092;home_439525;13541
242856;1;work;33575.0;64405.0;727326.815596;5344253.935689;work_2278;47672
335585;0;home;-Infinity;33576.0;714894.170995;5354788.052897;home_335585;74787
283435;1;other;33576.0;35558.0;706233.965522;5384447.757177;sec_7453;11281
216885;1;other;33578.0;34162.0;694288.527965;5352507.03611;sec_7159;53706
184818;2;home;33580.0;33580.0;696619.533227;5362981.519882;home_184818;47042
305120;0;home;-Infinity;33581.0;712316.317059;5358042.773914;home_305120;38764
362213;5;shop;33581.0;33694.0;683290.313651;5377442.640022;sec_1840;43961
303922;1;shop;33581.0;40112.0;719717.889516;5343856.526027;sec_1142;79351
280568;2;home;33581.0;34121.0;703600.108301;5355019.681718;home_280568;29420
200652;4;home;33581.0;34243.0;680864.473732;5374662.713966;home_200652;76484
210503;0;home;-Infinity;33582.0;726353.59121;5348743.377501;home_210503;410
287895;1;leisure;33582.0;41844.0;675049.677662;5385622.290266;sec_2824;50339
448012;0;home;-Infinity;33583.0;683666.359563;5372215.460547;home_448012;8935
20890;0;home;-Infinity;33584.0;688231.348835;5367467.034918;home_20890;16955
117049;1;education;33584.0;56393.0;702225.456503;5363889.636781;edu_296;44242
307802;1;shop;33585.0;33964.0;708382.394496;5382230.549894;sec_1655;78525
241283;1;work;33586.0;47543.0;715837.486315;5353498.648283;work_1448;4993
439478;2;home;33588.0;39321.0;687319.55414;5401209.994457;home_439478;36920
428556;0;shop;-Infinity;33590.0;715026.888903;5353510.749948;sec_905;77150
19632;1;shop;33591.0;33807.0;702611.721597;5365266.860863;sec_1319;12031
270946;1;work;33594.0;46586.0;702059.757846;5364350.535571;work_5210;80398
28588;0;home;-Infinity;33595.0;732382.33692;5356003.286908;home_28588;37537
263949;0;home;-Infinity;33595.0;688896.627563;5400581.93399;home_263949;7753
210809;1;shop;33597.0;36597.0;714026.141987;5352507.200788;sec_1044;37858
409685;0;home;-Infinity;33598.0;691011.385678;5406835.23045;home_409685;33442
346098;0;home;-Infinity;33598.0;697924.349947;5351235.782779;home_346098;62275
195104;0;home;-Infinity;33598.0;699569.931062;5372719.590316;home_195104;49765
63399;1;education;33599.0;43414.0;685263.664617;5379592.831406;edu_628;75455
106865;1;work;33599.0;44313.0;701787.687848;5366178.132056;work_4521;29607
163566;0;home;-Infinity;33601.0;709575.672453;5372749.456182;home_163566;72591
147559;1;work;33602.0;70157.0;704553.451829;5356239.61679;work_5540;28047
221847;1;shop;33603.0;40755.0;703705.612147;5359284.866065;sec_1382;29309
117093;1;work;33603.0;44750.0;715494.065884;5352976.97877;work_1305;50624
190312;3;work;33604.0;63279.0;719267.828001;5372904.424696;work_6460;10976
5448;1;shop;33605.0;33979.0;703922.455517;5364940.386261;sec_1315;62087
12287;1;education;33605.0;44613.0;689337.963304;5400650.134276;edu_703;32057
385111;1;other;33607.0;36053.0;694152.325344;5352270.027889;sec_7375;41184
271295;1;work;33607.0;33607.0;701579.982933;5364836.806873;work_4547;24694
399111;0;home;-Infinity;33609.0;710105.350084;5357862.615254;home_399111;38584
376721;2;home;33609.0;42534.0;728463.459944;5358387.36657;home_376721;71132
214797;0;home;-Infinity;33610.0;719741.77888;5368044.798895;home_214797;10111
323193;2;shop;33611.0;33710.0;681411.146296;5395126.625477;sec_1772;22422
333983;1;other;33612.0;33663.0;734022.755179;5349889.424458;sec_3584;13474
375550;1;leisure;33613.0;53864.0;734329.8455;5359825.913752;sec_2316;59317
14406;0;home;-Infinity;33614.0;732645.839463;5349820.626209;home_14406;49381
312752;3;work;33614.0;58767.0;701461.885184;5364679.185414;work_5212;5577
242016;0;home;-Infinity;33617.0;708078.158831;5344402.008517;home_242016;67637
30684;1;education;33617.0;60256.0;721160.172867;5365468.131602;edu_229;34701
38949;1;education;33618.0;60365.0;697842.639167;5355710.415013;edu_546;22617
429403;0;home;-Infinity;33619.0;697100.503666;5361901.611861;home_429403;30269
73012;1;other;33619.0;43477.0;704937.610023;5361285.125861;sec_8242;78189
46090;1;education;33619.0;46021.0;682411.079954;5394056.469805;edu_596;69447
163458;1;work;33619.0;45009.0;701461.885184;5364679.185414;work_5212;5577
331071;1;shop;33620.0;34616.0;693765.478886;5386210.046327;sec_2020;58790
284618;1;leisure;33620.0;57310.0;690962.638917;5367292.822011;sec_2724;7416
397665;0;home;-Infinity;33622.0;725950.95667;5349893.334915;home_397665;39250
68122;2;home;33623.0;52228.0;713756.115;5354880.37;home_68122;74552
292189;0;home;-Infinity;33624.0;693547.581611;5374169.785693;home_292189;22125
99735;0;home;-Infinity;33625.0;727863.92379;5342290.377336;home_99735;25615
159302;0;home;-Infinity;33625.0;716976.69501;5372513.704731;home_159302;67576
276455;2;home;33626.0;60592.0;694165.192144;5352501.461767;home_276455;37999
219868;0;home;-Infinity;33627.0;703975.878589;5363191.576474;home_219868;291
23016;0;home;-Infinity;33628.0;692139.771385;5370289.448521;home_23016;22654
387578;2;home;33628.0;51100.0;676601.313763;5388010.264216;home_387578;28407
116205;3;leisure;33628.0;33628.0;712383.910039;5356435.025026;sec_2364;11560
395847;1;leisure;33630.0;41142.0;712300.207085;5354326.590679;sec_2365;54211
169285;2;work;33630.0;45539.0;683569.014891;5378104.828709;work_8210;6989
448149;0;home;-Infinity;33631.0;681531.17854;5387513.199176;home_448149;33330
208633;3;shop;33631.0;34535.0;714640.423989;5352114.104604;sec_916;81309
313001;0;home;-Infinity;33633.0;702908.205908;5363248.448993;home_313001;34130
419861;1;shop;33633.0;33633.0;721206.096433;5341220.25427;sec_1085;57132
266903;2;shop;33633.0;36027.0;714784.569399;5354391.027524;sec_900;52455
359367;1;shop;33634.0;36635.0;678834.090102;5367428.54726;sec_1777;47
347570;0;home;-Infinity;33635.0;703782.841069;5362772.346943;home_347570;281
85057;1;education;33635.0;44158.0;701461.885184;5364679.185414;edu_441;5577
439600;1;other;33635.0;36581.0;679807.174483;5397578.081039;sec_2852;57286
135339;1;education;33635.0;64010.0;701461.885184;5364679.185414;edu_441;5577
250510;0;home;-Infinity;33636.0;702306.598144;5363217.64159;home_250510;58844
275755;1;shop;33636.0;34394.0;700661.412363;5352943.980453;sec_1442;57892
188329;1;other;33636.0;33761.0;704278.370334;5352977.904685;sec_8336;43618
384422;0;home;-Infinity;33637.0;697913.245;5354045.84;home_384422;64868
321778;10;work;33637.0;33746.0;703283.057628;5364284.780365;work_4445;71290
353691;0;leisure;-Infinity;33638.0;718781.134499;5372461.012636;sec_2669;10972
361667;3;home;33638.0;58306.0;688681.605921;5382509.436504;home_361667;70628
300236;2;shop;33638.0;33938.0;707967.015408;5344604.322825;sec_1078;72330
271295;2;work;33638.0;66682.0;701579.982933;5364836.806873;work_4547;24694
254783;1;work;33639.0;65671.0;704900.629172;5364128.508115;work_4584;33114
336920;0;home;-Infinity;33640.0;715316.051846;5355250.405052;home_336920;27901
220169;2;home;33640.0;45051.0;702666.767643;5363607.588633;home_220169;77226
14827;1;education;33640.0;62203.0;714479.272833;5354619.284713;edu_78;26691
3776;1;education;33641.0;60222.0;731904.441437;5363793.254673;edu_213;59832
166188;0;leisure;-Infinity;33642.0;694309.012358;5406778.464874;sec_2998;36141
424074;2;leisure;33642.0;35957.0;694496.765551;5352830.868163;sec_2458;30551
278649;1;work;33644.0;43212.0;702059.757846;5364350.535571;work_5210;80398
104281;1;other;33644.0;39754.0;702060.664902;5366031.771223;sec_7878;56626
417087;2;home;33646.0;Infinity;721029.19892;5362372.501499;home_417087;56970
153041;3;home;33646.0;64945.0;704289.690216;5384936.754232;home_153041;1578
117517;0;home;-Infinity;33647.0;715317.530511;5355616.107909;home_117517;45661
412926;2;home;33647.0;Infinity;715950.86377;5354299.278128;home_412926;59271
154021;0;home;-Infinity;33648.0;704298.571426;5365673.7077;home_154021;23026
217749;2;shop;33648.0;35037.0;702435.609799;5362862.593293;sec_1362;26155
153508;0;home;-Infinity;33649.0;689820.575166;5358580.534348;home_153508;24353
288045;1;work;33649.0;66862.0;683290.313651;5377442.640022;work_8227;43961
397465;0;home;-Infinity;33650.0;728022.62692;5344625.551323;home_397465;60712
275380;0;home;-Infinity;33650.0;705024.633286;5382191.989671;home_275380;63668
371974;1;leisure;33650.0;42397.0;715720.686176;5352204.850781;sec_2189;72463
103360;1;shop;33651.0;38892.0;706706.364511;5384814.331028;sec_1262;44706
345464;0;home;-Infinity;33652.0;694916.157017;5352798.883514;home_345464;31379
336049;0;home;-Infinity;33652.0;715588.136763;5354405.499867;home_336049;8123
133627;0;home;-Infinity;33653.0;697800.686584;5355015.398437;home_133627;73366
353473;0;home;-Infinity;33654.0;717609.48108;5372476.548224;home_353473;28129
309040;2;home;33654.0;Infinity;694022.286084;5352938.504863;home_309040;15353
393970;0;home;-Infinity;33655.0;688796.976277;5375445.089649;home_393970;57389
27209;0;home;-Infinity;33655.0;693658.454489;5395620.788297;home_27209;19480
271344;1;other;33656.0;33656.0;738164.154939;5350134.932643;sec_3614;43634
69035;0;home;-Infinity;33657.0;715593.542317;5354975.796503;home_69035;30864
178570;2;other;33658.0;33658.0;704356.893514;5363809.691476;sec_412;71063
160856;2;home;33658.0;Infinity;697525.522164;5354784.21802;home_160856;22615
183379;0;home;-Infinity;33659.0;698070.033533;5351205.834107;home_183379;79072
127159;1;other;33659.0;33659.0;701267.998649;5360189.880451;sec_7947;18092
74585;2;home;33660.0;55915.0;716296.952126;5371393.565512;home_74585;38260
285677;1;shop;33660.0;40468.0;710987.538631;5381733.478062;sec_1723;45861
223282;1;work;33660.0;47441.0;701461.885184;5364679.185414;work_5212;5577
142563;0;home;-Infinity;33663.0;685793.281932;5389484.588249;home_142563;63800
379401;1;leisure;33663.0;33663.0;702133.518926;5362925.950814;sec_2577;120
192598;1;other;33663.0;33663.0;699483.569561;5356308.401932;sec_9809;54565
313703;0;home;-Infinity;33664.0;703791.01075;5362835.368623;home_313703;30173
340042;1;work;33664.0;45936.0;701461.885184;5364679.185414;work_5212;5577
159480;1;shop;33664.0;39132.0;716839.433697;5363273.046432;sec_1170;36731
394934;0;home;-Infinity;33665.0;721820.725685;5351892.607935;home_394934;2137
279327;0;home;-Infinity;33665.0;702554.223127;5365018.964216;home_279327;54754
270907;0;home;-Infinity;33665.0;704149.567182;5352838.900595;home_270907;63366
31195;1;education;33665.0;61987.0;706400.906264;5350938.825129;edu_135;43810
192598;2;work;33666.0;44781.0;699483.569561;5356308.401932;work_6724;54565
175825;1;shop;33667.0;33667.0;716393.332153;5354345.053871;sec_928;12320
441387;2;home;33668.0;52123.0;684078.598451;5379146.004521;home_441387;26568
356231;4;home;33669.0;36900.0;697570.906099;5353842.029801;home_356231;64870
293051;2;shop;33669.0;62129.0;690230.088755;5387349.712158;sec_1892;36089
387193;0;home;-Infinity;33673.0;681796.678071;5395715.50919;home_387193;56805
377939;0;home;-Infinity;33673.0;694072.072379;5352271.077608;home_377939;30894
110844;1;shop;33673.0;36240.0;680443.848673;5398204.248897;sec_1783;17194
336010;0;home;-Infinity;33674.0;715115.933991;5354299.292712;home_336010;75207
409873;2;home;33674.0;39165.0;693593.104286;5386558.798475;home_409873;57655
200700;2;work;33674.0;67418.0;686724.404676;5378450.638748;work_8097;31161
122528;1;education;33674.0;45269.0;702276.204604;5364484.142828;edu_391;60
84782;1;other;33675.0;34123.0;702314.271112;5353285.733531;sec_8496;26100
407784;1;work;33676.0;40232.0;684413.140784;5377708.677874;work_8422;23903
243583;0;home;-Infinity;33677.0;734793.98695;5349269.714637;home_243583;39557
354270;3;leisure;33677.0;34031.0;716957.953998;5375431.588448;sec_2752;78994
283252;1;shop;33677.0;41648.0;717510.218769;5373413.078197;sec_1538;44427
319503;2;other;33678.0;33678.0;699107.261475;5356593.526984;sec_9801;54565
245686;0;home;-Infinity;33679.0;710558.376953;5349495.409143;home_245686;9573
251783;0;home;-Infinity;33681.0;702752.667952;5354375.980745;home_251783;41694
358164;1;shop;33681.0;36980.0;709374.410182;5371197.939456;sec_1747;63950
358561;0;home;-Infinity;33682.0;706820.745935;5375238.88259;home_358561;61434
416761;2;home;33682.0;Infinity;720041.459607;5340236.152431;home_416761;18375
76428;0;home;-Infinity;33684.0;708639.150475;5371212.728701;home_76428;22794
56004;1;education;33684.0;44418.0;702106.901848;5364985.211061;edu_346;69580
333236;1;work;33684.0;65693.0;683077.16893;5392057.59962;work_9406;18573
264682;0;home;-Infinity;33686.0;691895.042111;5397839.025712;home_264682;66414
51873;0;home;-Infinity;33689.0;710526.264812;5347971.839126;home_51873;13973
208020;3;shop;33690.0;34691.0;715841.799373;5353068.887118;sec_779;60770
267156;0;home;-Infinity;33691.0;715702.5391;5350252.978792;home_267156;81386
349083;0;home;-Infinity;33692.0;702676.524964;5365548.87138;home_349083;31506
266302;0;home;-Infinity;33692.0;731043.382703;5349588.103334;home_266302;48621
444384;0;home;-Infinity;33693.0;681445.798626;5374738.191508;home_444384;60199
3197;1;education;33694.0;60840.0;713043.035422;5368156.678622;edu_487;2625
276054;2;home;33696.0;59870.0;694090.060988;5352322.586857;home_276054;30882
57283;1;shop;33697.0;34094.0;692218.262262;5364734.28135;sec_1509;23905
239783;2;other;33697.0;34678.0;734475.716805;5348843.326953;sec_5536;45555
224762;1;work;33697.0;65743.0;721485.943035;5374255.556152;work_6484;25071
142725;1;work;33697.0;45036.0;681472.511144;5392121.453819;work_9394;12275
188780;0;home;-Infinity;33698.0;703684.284697;5354466.557461;home_188780;29888
339362;1;shop;33698.0;33698.0;722482.781074;5352785.635866;sec_739;17318
177426;1;work;33699.0;44020.0;702390.589185;5356821.748975;work_5240;74534
170913;2;home;33699.0;34609.0;689657.627991;5400786.685455;home_170913;4561
282951;0;home;-Infinity;33702.0;716255.041409;5372061.339414;home_282951;33167
173792;1;work;33702.0;60512.0;703328.841968;5353454.537019;work_5552;28519
102868;1;work;33702.0;44776.0;695504.518989;5353409.940444;work_3932;28895
380313;1;shop;33703.0;33961.0;703555.764228;5364286.532548;sec_1277;81393
299870;1;work;33703.0;41074.0;715196.782781;5353598.592268;work_1478;68287
355903;0;home;-Infinity;33705.0;699073.656758;5355198.644107;home_355903;10769
180354;1;work;33706.0;44724.0;695861.546022;5360114.541251;work_6914;41359
159468;2;work;33706.0;43286.0;721485.943035;5374255.556152;work_6484;25071
158690;1;work;33706.0;56376.0;708546.372275;5368067.805312;work_5882;7176
444196;1;leisure;33707.0;42155.0;677765.538701;5375970.261183;sec_2960;4036
120288;1;education;33707.0;64036.0;702307.144753;5364179.983564;edu_297;131
445782;0;home;-Infinity;33708.0;697277.803305;5385388.823354;home_445782;78861
448191;0;home;-Infinity;33709.0;680997.808219;5387676.760345;home_448191;24194
280561;1;work;33709.0;71933.0;704553.451829;5356239.61679;work_5540;28047
443731;0;home;-Infinity;33710.0;685791.778606;5387944.467559;home_443731;16399
180676;0;home;-Infinity;33711.0;705919.12413;5354879.844092;home_180676;20030
375657;2;home;33711.0;35549.0;715792.75052;5346811.963791;home_375657;79776
335997;1;other;33711.0;35459.0;713631.210244;5354171.355067;sec_3826;9489
439452;1;other;33712.0;34974.0;680366.011396;5398590.83822;sec_11029;5354
310327;1;work;33712.0;44514.0;702059.757846;5364350.535571;work_5210;80398
429425;2;home;33714.0;Infinity;704064.518031;5354517.790186;home_429425;29890
320317;1;shop;33714.0;41311.0;691668.701214;5367344.235588;sec_1707;29794
252360;0;home;-Infinity;33715.0;688290.45568;5367554.478209;home_252360;9050
47404;2;home;33717.0;46458.0;715912.609793;5355770.412434;home_47404;64060
370015;3;leisure;33717.0;51893.0;729111.097681;5350654.410788;sec_2134;13213
245818;1;shop;33717.0;34255.0;717021.567857;5344882.729835;sec_1136;20020
95290;0;home;-Infinity;33718.0;679174.528339;5367480.690088;home_95290;68795
232536;3;shop;33718.0;37018.0;687644.105603;5381434.131165;sec_1885;65529
379883;0;home;-Infinity;33719.0;704456.485661;5365004.349242;home_379883;51394
371468;1;other;33719.0;36944.0;714698.439414;5351983.971025;sec_4180;35469
277792;0;home;-Infinity;33720.0;700090.153121;5360197.065797;home_277792;46618
385955;2;other;33720.0;37020.0;714360.65419;5377294.979526;sec_1725;11052
303625;0;home;-Infinity;33721.0;730534.317867;5359965.320657;home_303625;34625
118619;2;other;33722.0;34653.0;721339.879928;5341162.237007;sec_5281;61712
238383;1;other;33723.0;34105.0;686245.671182;5391962.33241;sec_12446;41829
277556;1;other;33725.0;36710.0;703385.226176;5365611.151044;sec_7907;26988
429572;3;other;33727.0;38238.0;704029.351356;5354990.522793;sec_8376;29420
177090;0;home;-Infinity;33728.0;718858.619139;5359332.501457;home_177090;15660
189416;2;work;33729.0;71408.0;697931.348438;5353843.561456;work_6992;35508
426131;1;shop;33730.0;34360.0;701780.237628;5366187.775601;sec_1364;29607
341862;4;home;33732.0;35874.0;722204.469996;5351048.679894;home_341862;32684
317487;1;shop;33732.0;36417.0;717600.911733;5375916.917313;sec_1740;71753
258690;1;work;33732.0;44880.0;675049.677662;5385622.290266;work_7868;50339
187938;1;work;33732.0;45304.0;703148.483727;5364940.13941;work_4737;56246
448454;0;home;-Infinity;33733.0;681623.303395;5392360.631199;home_448454;71270
63655;1;education;33738.0;46619.0;685263.664617;5379592.831406;edu_628;75455
347378;2;leisure;33738.0;35241.0;700678.11903;5363750.226654;sec_2568;67865
2774;2;education;33738.0;45169.0;735452.833302;5359386.562312;edu_148;59050
174543;2;home;33738.0;34349.0;715439.08;5352541.955;home_174543;70074
305729;0;home;-Infinity;33739.0;709537.469807;5347040.330892;home_305729;57435
254854;0;home;-Infinity;33739.0;707512.25169;5379351.908387;home_254854;33267
334330;1;leisure;33739.0;42163.0;739357.506922;5358809.044791;sec_2320;65335
315583;1;work;33739.0;66342.0;701461.885184;5364679.185414;work_5212;5577
392606;1;other;33740.0;37580.0;693490.811962;5385982.525871;sec_12136;38876
386783;0;home;-Infinity;33741.0;704611.008433;5370371.042682;home_386783;9324
423555;1;other;33742.0;35529.0;694428.181365;5351901.60582;sec_7073;18459
230979;2;other;33742.0;33742.0;681278.685136;5398961.765263;sec_11024;69147
113452;2;home;33742.0;50482.0;690508.855904;5390102.918705;home_113452;56920
329105;1;leisure;33745.0;36101.0;693749.453495;5376684.825076;sec_2975;50997
130398;1;education;33745.0;37261.0;702145.902893;5364664.207738;edu_393;31252
432232;2;leisure;33746.0;40780.0;714581.329646;5370398.243136;sec_2655;20746
83465;0;home;-Infinity;33747.0;694184.505627;5353149.174031;home_83465;33462
347422;2;home;33747.0;Infinity;703147.063077;5364023.346794;home_347422;29882
260074;0;home;-Infinity;33748.0;684853.125167;5377687.509427;home_260074;45239
414200;2;home;33748.0;Infinity;715435.516686;5355319.928372;home_414200;75241
100914;1;work;33749.0;45295.0;715822.924713;5352333.861947;work_1832;11187
372787;0;home;-Infinity;33750.0;705049.354427;5347819.102026;home_372787;52553
324829;1;shop;33750.0;33750.0;683865.038951;5399002.848496;sec_1796;25180
54472;2;home;33751.0;55059.0;705489.796013;5365694.484196;home_54472;66698
427589;2;home;33755.0;Infinity;705168.110013;5365654.564394;home_427589;2367
305339;0;home;-Infinity;33756.0;711308.272016;5354027.762424;home_305339;16526
146914;0;home;-Infinity;33756.0;724728.193038;5361680.405959;home_146914;23014
336216;1;leisure;33756.0;34678.0;716041.706991;5351033.763248;sec_2183;45138
