person_id;operator_id;main_mode;vehicle_id;origin_link_id;origin_x;origin_y;destination_link_id;destination_x;destination_y;departure_time;arrival_time;waiting_time;distance
292955;drt;drt;NaN;29084;697256.2676966033;5385203.829554079;null;NaN;NaN;63311.0;NaN;NaN;0.0
142458;drt;drt;NaN;2002;701700.4075289831;5365418.396438306;null;NaN;NaN;63340.0;NaN;NaN;0.0
318857;drt;drt;NaN;17270;695674.1214605545;5358502.426240759;null;NaN;NaN;63341.0;NaN;NaN;0.0
149816;drt;drt;NaN;50737;718228.8346586705;5344037.096393432;null;NaN;NaN;63352.0;NaN;NaN;0.0
419189;drt;drt;NaN;33986;734919.1129840259;5364271.828851505;null;NaN;NaN;63365.0;NaN;NaN;0.0
61252;drt;drt;NaN;9350;704760.3327027047;5370412.454983464;null;NaN;NaN;63366.0;NaN;NaN;0.0
98233;drt;drt;NaN;41863;715829.6357895168;5346417.624138927;null;NaN;NaN;63374.0;NaN;NaN;0.0
335997;drt;drt;NaN;59144;715924.103928102;5351386.10908721;null;NaN;NaN;63379.0;NaN;NaN;0.0
40357;drt;drt;NaN;71718;704442.8799685684;5374137.024738323;null;NaN;NaN;63387.0;NaN;NaN;0.0
142563;drt;drt;NaN;63800;685774.730031161;5389461.562433505;null;NaN;NaN;63387.0;NaN;NaN;0.0
5253;drt;drt;NaN;5774;703697.3818295995;5365788.85888912;null;NaN;NaN;63403.0;NaN;NaN;0.0
225418;drt;drt;NaN;16338;700002.580274387;5360914.862713868;null;NaN;NaN;63404.0;NaN;NaN;0.0
212757;drt;drt;NaN;74251;718046.9343178449;5347522.319530543;null;NaN;NaN;63407.0;NaN;NaN;0.0
15732;drt;drt;NaN;60189;721225.1835893083;5340956.886439132;null;NaN;NaN;63409.0;NaN;NaN;0.0
197155;drt;drt;NaN;18393;692448.8055215236;5351726.725491292;null;NaN;NaN;63412.0;NaN;NaN;0.0
100765;drt;drt;NaN;43784;714082.0403951756;5361850.8440241935;null;NaN;NaN;63415.0;NaN;NaN;0.0
16685;drt;drt;NaN;34597;730175.8390877483;5359030.482049375;null;NaN;NaN;63426.0;NaN;NaN;0.0
317295;drt;drt;NaN;17359;717482.601122366;5372000.480364463;null;NaN;NaN;63435.0;NaN;NaN;0.0
292500;drt;drt;NaN;43147;690129.0242919095;5405001.926124765;null;NaN;NaN;63440.0;NaN;NaN;0.0
82980;drt;drt;NaN;20342;714936.70499912;5373728.308195539;null;NaN;NaN;63444.0;NaN;NaN;0.0
141803;drt;drt;NaN;18954;685936.7273088323;5398843.862026907;null;NaN;NaN;63447.0;NaN;NaN;0.0
179003;drt;drt;NaN;72695;739452.1423558195;5357734.472180463;null;NaN;NaN;63448.0;NaN;NaN;0.0
310370;drt;drt;NaN;5577;701299.194149443;5364603.258463265;null;NaN;NaN;63455.0;NaN;NaN;0.0
18795;drt;drt;NaN;13310;694570.5526492473;5352561.645684103;null;NaN;NaN;63468.0;NaN;NaN;0.0
92305;drt;drt;NaN;37842;703901.1807212092;5359384.829942054;null;NaN;NaN;63473.0;NaN;NaN;0.0
414902;drt;drt;NaN;59161;721952.2179093782;5362999.019353985;null;NaN;NaN;63473.0;NaN;NaN;0.0
33136;drt;drt;NaN;20401;732761.8045298839;5363480.654375649;null;NaN;NaN;63474.0;NaN;NaN;0.0
4302;drt;drt;NaN;69702;699995.226049602;5378789.316179214;null;NaN;NaN;63475.0;NaN;NaN;0.0
52746;drt;drt;NaN;23709;720621.5262025796;5365405.277005445;null;NaN;NaN;63476.0;NaN;NaN;0.0
313656;drt;drt;NaN;80398;702033.2199927534;5364368.198196854;null;NaN;NaN;63480.0;NaN;NaN;0.0
332816;drt;drt;NaN;18573;682919.5487060299;5392267.4352593515;null;NaN;NaN;63485.0;NaN;NaN;0.0
46683;drt;drt;NaN;37978;733922.7929608584;5357321.7047324665;null;NaN;NaN;63490.0;NaN;NaN;0.0
1966;drt;drt;NaN;34701;721182.165378062;5365456.21167914;null;NaN;NaN;63507.0;NaN;NaN;0.0
184346;drt;drt;NaN;54676;701249.4369449508;5364042.358307587;null;NaN;NaN;63520.0;NaN;NaN;0.0
259747;drt;drt;NaN;49903;685462.3879169638;5400651.809041678;null;NaN;NaN;63523.0;NaN;NaN;0.0
375135;drt;drt;NaN;15755;731473.8777108158;5359462.167323936;null;NaN;NaN;63526.0;NaN;NaN;0.0
124183;drt;drt;NaN;72340;700575.175985996;5363738.111236877;null;NaN;NaN;63527.0;NaN;NaN;0.0
121755;drt;drt;NaN;8719;715736.0078029141;5355111.820472715;null;NaN;NaN;63530.0;NaN;NaN;0.0
208733;drt;drt;NaN;13371;715041.468059099;5352286.618254906;null;NaN;NaN;63536.0;NaN;NaN;0.0
264086;drt;drt;NaN;72272;693198.435102301;5401859.334066091;null;NaN;NaN;63544.0;NaN;NaN;0.0
7275;drt;drt;NaN;36189;706565.196407292;5365273.593376681;null;NaN;NaN;63548.0;NaN;NaN;0.0
359420;drt;drt;NaN;31423;673675.6098280718;5378045.626835705;null;NaN;NaN;63549.0;NaN;NaN;0.0
352268;drt;drt;NaN;24078;696152.1131778015;5367888.449508574;null;NaN;NaN;63549.0;NaN;NaN;0.0
36423;drt;drt;NaN;33130;704144.9191560865;5363878.482875307;null;NaN;NaN;63551.0;NaN;NaN;0.0
94775;drt;drt;NaN;37585;713866.3231967137;5377843.394092325;null;NaN;NaN;63570.0;NaN;NaN;0.0
410332;drt;drt;NaN;70554;690850.2721454446;5395125.463586705;null;NaN;NaN;63575.0;NaN;NaN;0.0
339385;drt;drt;NaN;81207;726035.1154935985;5349621.329384417;null;NaN;NaN;63575.0;NaN;NaN;0.0
335258;drt;drt;NaN;19637;715365.3363678693;5352733.982774624;null;NaN;NaN;63575.0;NaN;NaN;0.0
65012;drt;drt;NaN;38176;693428.1496193997;5372009.244705278;null;NaN;NaN;63579.0;NaN;NaN;0.0
213073;drt;drt;NaN;30412;694042.6070420321;5353652.578842977;null;NaN;NaN;63580.0;NaN;NaN;0.0
3425;drt;drt;NaN;4525;710877.9779605584;5353974.300778871;null;NaN;NaN;63597.0;NaN;NaN;0.0
48872;drt;drt;NaN;33348;710433.8791821061;5343853.529421566;null;NaN;NaN;63601.0;NaN;NaN;0.0
214729;drt;drt;NaN;35950;701483.7371448504;5364059.630334316;null;NaN;NaN;63613.0;NaN;NaN;0.0
116768;drt;drt;NaN;44242;702397.1811250489;5364009.637631878;null;NaN;NaN;63640.0;NaN;NaN;0.0
45675;drt;drt;NaN;66645;692601.9873603038;5375787.374976544;null;NaN;NaN;63641.0;NaN;NaN;0.0
74598;drt;drt;NaN;12279;716965.0361253275;5373360.288409822;null;NaN;NaN;63645.0;NaN;NaN;0.0
55449;drt;drt;NaN;46212;707407.2427357496;5366197.841353817;null;NaN;NaN;63656.0;NaN;NaN;0.0
133592;drt;drt;NaN;13157;699150.4396618702;5354820.870374042;null;NaN;NaN;63657.0;NaN;NaN;0.0
190263;drt;drt;NaN;25071;721414.1252476091;5374168.174850332;null;NaN;NaN;63668.0;NaN;NaN;0.0
327953;drt;drt;NaN;76794;685045.2788626298;5370505.865039218;null;NaN;NaN;63671.0;NaN;NaN;0.0
263512;drt;drt;NaN;30838;694060.7580326635;5386120.204310482;null;NaN;NaN;63673.0;NaN;NaN;0.0
126502;drt;drt;NaN;37515;701204.8202043418;5364191.558665126;null;NaN;NaN;63678.0;NaN;NaN;0.0
55543;drt;drt;NaN;46768;703246.8004983858;5365519.283976459;null;NaN;NaN;63690.0;NaN;NaN;0.0
357636;drt;drt;NaN;79950;713844.7747026839;5377204.071099769;null;NaN;NaN;63702.0;NaN;NaN;0.0
171814;drt;drt;NaN;71940;694293.2022702047;5396781.15880473;null;NaN;NaN;63709.0;NaN;NaN;0.0
240942;drt;drt;NaN;39797;714750.6755110951;5352985.479723724;null;NaN;NaN;63716.0;NaN;NaN;0.0
33633;drt;drt;NaN;55781;721401.1807688375;5365390.119845327;null;NaN;NaN;63717.0;NaN;NaN;0.0
439262;drt;drt;NaN;54565;699475.7292763572;5356315.929457808;null;NaN;NaN;63733.0;NaN;NaN;0.0
61337;drt;drt;NaN;10217;704874.3466842799;5370055.330881162;null;NaN;NaN;63744.0;NaN;NaN;0.0
187938;drt;drt;NaN;63001;703890.1173602766;5363307.46872987;null;NaN;NaN;63745.0;NaN;NaN;0.0
364292;drt;drt;NaN;80722;689350.1613014261;5387339.804681042;null;NaN;NaN;63764.0;NaN;NaN;0.0
375538;drt;drt;NaN;49071;721904.9670313983;5348457.256094346;null;NaN;NaN;63766.0;NaN;NaN;0.0
3139;drt;drt;NaN;44317;715538.128583261;5347670.207149861;null;NaN;NaN;63771.0;NaN;NaN;0.0
37778;drt;drt;NaN;61376;706673.6814816452;5365836.752040467;null;NaN;NaN;63791.0;NaN;NaN;0.0
27970;drt;drt;NaN;63245;685061.5183522896;5390729.705778753;null;NaN;NaN;63801.0;NaN;NaN;0.0
312667;drt;drt;NaN;52403;704147.116695351;5363159.270614159;null;NaN;NaN;63804.0;NaN;NaN;0.0
16660;drt;drt;NaN;35778;731328.220949239;5359441.273488932;null;NaN;NaN;63818.0;NaN;NaN;0.0
96027;drt;drt;NaN;11746;685821.4973424182;5387858.248775066;null;NaN;NaN;63823.0;NaN;NaN;0.0
371732;drt;drt;NaN;39996;711117.4466974486;5353691.24840118;null;NaN;NaN;63823.0;NaN;NaN;0.0
369374;drt;drt;NaN;12326;681839.3881288861;5392934.440782959;null;NaN;NaN;63824.0;NaN;NaN;0.0
329019;drt;drt;NaN;23551;692897.5728591953;5373647.885236664;null;NaN;NaN;63829.0;NaN;NaN;0.0
144745;drt;drt;NaN;77492;715414.4128032291;5353062.763297169;null;NaN;NaN;63830.0;NaN;NaN;0.0
336476;drt;drt;NaN;8818;716518.7508754105;5350959.4656976145;null;NaN;NaN;63849.0;NaN;NaN;0.0
19911;drt;drt;NaN;71268;703146.868957838;5364421.266994291;null;NaN;NaN;63856.0;NaN;NaN;0.0
100450;drt;drt;NaN;57190;728416.7476801436;5354860.381509144;null;NaN;NaN;63856.0;NaN;NaN;0.0
265045;drt;drt;NaN;77059;681780.507250112;5387709.888468245;null;NaN;NaN;63862.0;NaN;NaN;0.0
156283;drt;drt;NaN;34649;701927.6675150096;5364374.640960829;null;NaN;NaN;63885.0;NaN;NaN;0.0
272238;drt;drt;NaN;44786;703759.7235021214;5355522.545154989;null;NaN;NaN;63894.0;NaN;NaN;0.0
309857;drt;drt;NaN;43998;691922.159203677;5360701.576830791;null;NaN;NaN;63909.0;NaN;NaN;0.0
321394;drt;drt;NaN;12476;701977.3881316665;5364261.76604226;null;NaN;NaN;63912.0;NaN;NaN;0.0
52696;drt;drt;NaN;55781;721401.1807688375;5365390.119845327;null;NaN;NaN;63927.0;NaN;NaN;0.0
91956;drt;drt;NaN;53704;694243.844078345;5352354.146172823;null;NaN;NaN;63928.0;NaN;NaN;0.0
350134;drt;drt;NaN;55733;708674.3057143613;5363097.089798413;null;NaN;NaN;63929.0;NaN;NaN;0.0
230669;drt;drt;NaN;69153;681701.5358007157;5398874.93706985;null;NaN;NaN;63941.0;NaN;NaN;0.0
163066;drt;drt;NaN;69175;713819.7879387375;5377848.670239935;null;NaN;NaN;63950.0;NaN;NaN;0.0
174367;drt;drt;NaN;57548;717083.7420275772;5353269.000718968;null;NaN;NaN;63980.0;NaN;NaN;0.0
71006;drt;drt;NaN;44972;724010.9226481976;5351066.4050510675;null;NaN;NaN;63993.0;NaN;NaN;0.0
163111;drt;drt;NaN;45759;715098.9122664599;5376804.828321114;null;NaN;NaN;64010.0;NaN;NaN;0.0
95858;drt;drt;NaN;26779;685674.9494640627;5379505.141832879;null;NaN;NaN;64043.0;NaN;NaN;0.0
324393;drt;drt;NaN;36920;687376.9659243055;5401187.255341958;null;NaN;NaN;64045.0;NaN;NaN;0.0
382490;drt;drt;NaN;31522;710995.5878160044;5369631.984020436;null;NaN;NaN;64064.0;NaN;NaN;0.0
314944;drt;drt;NaN;5176;686758.1150052487;5366309.807474105;null;NaN;NaN;64065.0;NaN;NaN;0.0
303384;drt;drt;NaN;35928;737017.699778731;5358920.355682428;null;NaN;NaN;64073.0;NaN;NaN;0.0
280482;drt;drt;NaN;37784;702394.2710566157;5356526.76009058;null;NaN;NaN;64077.0;NaN;NaN;0.0
405309;drt;drt;NaN;41407;717238.7827258972;5382042.850664305;null;NaN;NaN;64080.0;NaN;NaN;0.0
112208;drt;drt;NaN;10718;686236.0434750802;5377536.360466329;null;NaN;NaN;64082.0;NaN;NaN;0.0
66961;drt;drt;NaN;64420;684542.84826207;5373748.650642578;null;NaN;NaN;64104.0;NaN;NaN;0.0
177023;drt;drt;NaN;16367;722349.4421438815;5339508.682490236;null;NaN;NaN;64105.0;NaN;NaN;0.0
141526;drt;drt;NaN;2002;701700.4075289831;5365418.396438306;null;NaN;NaN;64107.0;NaN;NaN;0.0
265429;drt;drt;NaN;9615;704105.7251499745;5386313.246695595;null;NaN;NaN;64117.0;NaN;NaN;0.0
4225;drt;drt;NaN;63294;696658.6119625589;5383178.66191547;null;NaN;NaN;64118.0;NaN;NaN;0.0
157770;drt;drt;NaN;6397;703783.8864994199;5358714.0268470505;null;NaN;NaN;64120.0;NaN;NaN;0.0
22007;drt;drt;NaN;1523;716987.8963738019;5372137.002664463;null;NaN;NaN;64127.0;NaN;NaN;0.0
248949;drt;drt;NaN;56246;703281.9389366154;5364889.977501478;null;NaN;NaN;64132.0;NaN;NaN;0.0
268050;drt;drt;NaN;81230;714030.1586866667;5354652.802390537;null;NaN;NaN;64140.0;NaN;NaN;0.0
54555;drt;drt;NaN;17505;702444.6959971401;5363536.123181607;null;NaN;NaN;64145.0;NaN;NaN;0.0
380906;drt;drt;NaN;6810;703938.0643694559;5362581.241582889;null;NaN;NaN;64165.0;NaN;NaN;0.0
81415;drt;drt;NaN;73269;714752.089355001;5356871.13985215;null;NaN;NaN;64168.0;NaN;NaN;0.0
173191;drt;drt;NaN;16053;731825.6524217449;5351593.580911363;null;NaN;NaN;64171.0;NaN;NaN;0.0
256584;drt;drt;NaN;70021;690649.9444477179;5367299.929821769;null;NaN;NaN;64173.0;NaN;NaN;0.0
135339;drt;drt;NaN;5577;701299.194149443;5364603.258463265;null;NaN;NaN;64187.0;NaN;NaN;0.0
360385;drt;drt;NaN;28356;684061.4918574132;5399431.999842735;null;NaN;NaN;64192.0;NaN;NaN;0.0
30244;drt;drt;NaN;3829;706216.5170402948;5347222.555244096;null;NaN;NaN;64196.0;NaN;NaN;0.0
157815;drt;drt;NaN;47275;703802.8397229902;5353842.447067887;null;NaN;NaN;64207.0;NaN;NaN;0.0
182046;drt;drt;NaN;50075;705097.0083248089;5361507.17479243;null;NaN;NaN;64221.0;NaN;NaN;0.0
131216;drt;drt;NaN;13643;721664.3233220456;5373915.521840913;null;NaN;NaN;64224.0;NaN;NaN;0.0
194164;drt;drt;NaN;17126;690898.9735763887;5371070.196297859;null;NaN;NaN;64225.0;NaN;NaN;0.0
92374;drt;drt;NaN;80291;700822.6278768406;5357998.9534343295;null;NaN;NaN;64226.0;NaN;NaN;0.0
146202;drt;drt;NaN;1116;716846.3060329044;5354270.104039973;null;NaN;NaN;64233.0;NaN;NaN;0.0
378748;drt;drt;NaN;482;699526.0945777892;5387202.477665188;null;NaN;NaN;64244.0;NaN;NaN;0.0
105643;drt;drt;NaN;2389;705214.0820206109;5366700.943419898;null;NaN;NaN;64257.0;NaN;NaN;0.0
218735;drt;drt;NaN;63415;705781.9310181604;5345181.834187696;null;NaN;NaN;64265.0;NaN;NaN;0.0
349834;drt;drt;NaN;59142;700697.406329374;5358480.089321408;null;NaN;NaN;64284.0;NaN;NaN;0.0
71432;drt;drt;NaN;52256;719632.1910590398;5368114.1101209605;null;NaN;NaN;64286.0;NaN;NaN;0.0
363079;drt;drt;NaN;13993;683552.4935742995;5378822.6539643025;null;NaN;NaN;64308.0;NaN;NaN;0.0
368362;drt;drt;NaN;73111;687781.2382590509;5373684.823673828;null;NaN;NaN;64314.0;NaN;NaN;0.0
396073;drt;drt;NaN;52372;717024.2062196967;5354365.835809763;null;NaN;NaN;64317.0;NaN;NaN;0.0
107981;drt;drt;NaN;57590;721112.8650382663;5371369.962835524;null;NaN;NaN;64327.0;NaN;NaN;0.0
160188;drt;drt;NaN;60;702328.9009251796;5364452.810739698;null;NaN;NaN;64342.0;NaN;NaN;0.0
116144;drt;drt;NaN;55435;715124.6998616066;5354015.651642613;null;NaN;NaN;64342.0;NaN;NaN;0.0
18225;drt;drt;NaN;14267;701109.43629728;5384334.1064047795;null;NaN;NaN;64343.0;NaN;NaN;0.0
30020;drt;drt;NaN;31884;714924.3317328354;5353268.823971676;null;NaN;NaN;64364.0;NaN;NaN;0.0
130738;drt;drt;NaN;60;702328.9009251796;5364452.810739698;null;NaN;NaN;64366.0;NaN;NaN;0.0
40254;drt;drt;NaN;65830;711703.3906908815;5373809.0194451455;null;NaN;NaN;64375.0;NaN;NaN;0.0
240858;drt;drt;NaN;1516;715068.572713922;5354920.328393893;null;NaN;NaN;64387.0;NaN;NaN;0.0
1502;drt;drt;NaN;8131;715584.9938704188;5354531.405576047;null;NaN;NaN;64389.0;NaN;NaN;0.0
380894;drt;drt;NaN;29607;701835.5191125998;5366113.818368158;null;NaN;NaN;64390.0;NaN;NaN;0.0
340165;drt;drt;NaN;32510;721650.258577646;5361629.570617915;null;NaN;NaN;64395.0;NaN;NaN;0.0
253841;drt;drt;NaN;38630;721995.9565554375;5369971.402077067;null;NaN;NaN;64397.0;NaN;NaN;0.0
43589;drt;drt;NaN;37454;687610.9556582544;5386316.041490703;null;NaN;NaN;64399.0;NaN;NaN;0.0
377737;drt;drt;NaN;36606;685052.1197529198;5381504.819783848;null;NaN;NaN;64399.0;NaN;NaN;0.0
204979;drt;drt;NaN;530;722562.5640259837;5357875.571022713;null;NaN;NaN;64401.0;NaN;NaN;0.0
184745;drt;drt;NaN;14542;700891.7028357588;5364211.813306129;null;NaN;NaN;64401.0;NaN;NaN;0.0
130824;drt;drt;NaN;62763;703717.7733922341;5385462.172783695;null;NaN;NaN;64402.0;NaN;NaN;0.0
23005;drt;drt;NaN;78881;691192.1973874198;5367217.977489967;null;NaN;NaN;64404.0;NaN;NaN;0.0
192353;drt;drt;NaN;39723;695311.4280971708;5358683.719014597;null;NaN;NaN;64423.0;NaN;NaN;0.0
117699;drt;drt;NaN;14598;717701.4873442699;5350872.328322327;null;NaN;NaN;64426.0;NaN;NaN;0.0
339419;drt;drt;NaN;79964;728644.2934603493;5348738.089462213;null;NaN;NaN;64457.0;NaN;NaN;0.0
143045;drt;drt;NaN;66866;733922.0630039484;5355011.391938217;null;NaN;NaN;64462.0;NaN;NaN;0.0
51398;drt;drt;NaN;38764;712465.2422535932;5358309.807228893;null;NaN;NaN;64472.0;NaN;NaN;0.0
60489;drt;drt;NaN;26297;713832.0005516112;5377953.129996896;null;NaN;NaN;64473.0;NaN;NaN;0.0
116552;drt;drt;NaN;19629;715261.4407933687;5352825.701159751;null;NaN;NaN;64473.0;NaN;NaN;0.0
79736;drt;drt;NaN;76051;693646.8786913536;5393657.419576129;null;NaN;NaN;64479.0;NaN;NaN;0.0
127655;drt;drt;NaN;27276;702579.297629222;5364795.72740669;null;NaN;NaN;64490.0;NaN;NaN;0.0
75879;drt;drt;NaN;29794;691655.4446562689;5367335.072609438;null;NaN;NaN;64500.0;NaN;NaN;0.0
199691;drt;drt;NaN;78200;685549.3453270912;5378930.637385782;null;NaN;NaN;64506.0;NaN;NaN;0.0
26149;drt;drt;NaN;33674;683760.9039599206;5377288.332988824;null;NaN;NaN;64540.0;NaN;NaN;0.0
43314;drt;drt;NaN;75992;685403.8467627425;5370857.151601391;null;NaN;NaN;64542.0;NaN;NaN;0.0
410982;drt;drt;NaN;11482;681626.9332764924;5391876.591140711;null;NaN;NaN;64546.0;NaN;NaN;0.0
45967;drt;drt;NaN;52696;684761.403950816;5390365.217149753;null;NaN;NaN;64559.0;NaN;NaN;0.0
365311;drt;drt;NaN;75291;704107.6015433096;5385614.190588355;null;NaN;NaN;64563.0;NaN;NaN;0.0
15393;drt;drt;NaN;10594;713904.0607663628;5354723.511254602;null;NaN;NaN;64568.0;NaN;NaN;0.0
402641;drt;drt;NaN;57892;700698.6802332704;5353074.804909414;null;NaN;NaN;64571.0;NaN;NaN;0.0
78173;drt;drt;NaN;14322;683997.0933253836;5378796.134405668;null;NaN;NaN;64572.0;NaN;NaN;0.0
380764;drt;drt;NaN;1630;712538.1187795189;5365769.657720268;null;NaN;NaN;64585.0;NaN;NaN;0.0
206544;drt;drt;NaN;14602;717870.5770744267;5351130.60365586;null;NaN;NaN;64593.0;NaN;NaN;0.0
53622;drt;drt;NaN;12590;697282.7741866352;5354860.970786871;null;NaN;NaN;64597.0;NaN;NaN;0.0
347059;drt;drt;NaN;77236;689957.2698627064;5358479.043849454;null;NaN;NaN;64599.0;NaN;NaN;0.0
291567;drt;drt;NaN;28517;690078.4528695539;5387231.537312984;null;NaN;NaN;64599.0;NaN;NaN;0.0
106838;drt;drt;NaN;76021;693187.0767053812;5364670.268236315;null;NaN;NaN;64621.0;NaN;NaN;0.0
340354;drt;drt;NaN;31234;732551.1045168242;5345001.070204764;null;NaN;NaN;64632.0;NaN;NaN;0.0
174111;drt;drt;NaN;49757;714265.5571489602;5355433.262986508;null;NaN;NaN;64632.0;NaN;NaN;0.0
264358;drt;drt;NaN;34189;693860.1651809065;5398432.22865141;null;NaN;NaN;64657.0;NaN;NaN;0.0
255954;drt;drt;NaN;34886;697216.3377504351;5355299.274980744;null;NaN;NaN;64665.0;NaN;NaN;0.0
252662;drt;drt;NaN;71523;685424.1815273948;5365897.49919647;null;NaN;NaN;64665.0;NaN;NaN;0.0
50599;drt;drt;NaN;43312;728394.1842046131;5354922.550237983;null;NaN;NaN;64667.0;NaN;NaN;0.0
318355;drt;drt;NaN;31307;701752.6922903429;5365328.674510816;null;NaN;NaN;64674.0;NaN;NaN;0.0
217749;drt;drt;NaN;50486;702674.962518434;5364767.050344741;null;NaN;NaN;64674.0;NaN;NaN;0.0
370542;drt;drt;NaN;44238;735089.0118767752;5351114.6167354435;null;NaN;NaN;64678.0;NaN;NaN;0.0
254040;drt;drt;NaN;8348;721740.920740694;5374262.373071602;null;NaN;NaN;64679.0;NaN;NaN;0.0
258422;drt;drt;NaN;61462;670956.5416707152;5372019.331811694;null;NaN;NaN;64680.0;NaN;NaN;0.0
332802;drt;drt;NaN;25835;686821.9591797276;5391430.590461442;null;NaN;NaN;64681.0;NaN;NaN;0.0
13143;drt;drt;NaN;26082;690864.6888001354;5406547.733020797;null;NaN;NaN;64689.0;NaN;NaN;0.0
252146;drt;drt;NaN;36761;704816.7293569867;5355162.924938228;null;NaN;NaN;64702.0;NaN;NaN;0.0
48935;drt;drt;NaN;43810;706411.4545585806;5350899.811865995;null;NaN;NaN;64715.0;NaN;NaN;0.0
179071;drt;drt;NaN;61132;714749.2033559573;5353207.133947886;null;NaN;NaN;64724.0;NaN;NaN;0.0
174365;drt;drt;NaN;12322;713863.9976184836;5352931.2535536885;null;NaN;NaN;64726.0;NaN;NaN;0.0
72897;drt;drt;NaN;6206;703558.7669661022;5365359.078205872;null;NaN;NaN;64732.0;NaN;NaN;0.0
206501;drt;drt;NaN;59152;715843.0727537405;5351672.429396005;null;NaN;NaN;64733.0;NaN;NaN;0.0
91019;drt;drt;NaN;50401;719873.8922039662;5343591.895381838;null;NaN;NaN;64735.0;NaN;NaN;0.0
360147;drt;drt;NaN;21249;682486.6341665967;5368175.591752153;null;NaN;NaN;64739.0;NaN;NaN;0.0
131547;drt;drt;NaN;1521;716918.9047191617;5372159.024647877;null;NaN;NaN;64741.0;NaN;NaN;0.0
78830;drt;drt;NaN;15193;692149.441620087;5375768.350253068;null;NaN;NaN;64749.0;NaN;NaN;0.0
248985;drt;drt;NaN;5577;701299.194149443;5364603.258463265;null;NaN;NaN;64752.0;NaN;NaN;0.0
77735;drt;drt;NaN;63816;686291.9593575958;5389407.752289258;null;NaN;NaN;64754.0;NaN;NaN;0.0
11935;drt;drt;NaN;71531;689092.1368000014;5386910.772112269;null;NaN;NaN;64759.0;NaN;NaN;0.0
305146;drt;drt;NaN;37605;709885.065564525;5358320.994592202;null;NaN;NaN;64767.0;NaN;NaN;0.0
31647;drt;drt;NaN;48388;737444.7186066217;5360670.752993916;null;NaN;NaN;64771.0;NaN;NaN;0.0
73056;drt;drt;NaN;38926;703894.4898176624;5356164.030451309;null;NaN;NaN;64778.0;NaN;NaN;0.0
278602;drt;drt;NaN;80398;702033.2199927534;5364368.198196854;null;NaN;NaN;64786.0;NaN;NaN;0.0
154687;drt;drt;NaN;47261;703760.3176528694;5364373.758089409;null;NaN;NaN;64792.0;NaN;NaN;0.0
197888;drt;drt;NaN;1733;698085.1017783164;5403871.008849265;null;NaN;NaN;64796.0;NaN;NaN;0.0
233429;drt;drt;NaN;53935;684057.6916752233;5378302.885799446;null;NaN;NaN;64820.0;NaN;NaN;0.0
56799;drt;drt;NaN;21576;701293.8782608253;5354122.130819667;null;NaN;NaN;64821.0;NaN;NaN;0.0
228858;drt;drt;NaN;32644;706135.994453151;5369291.3066274505;null;NaN;NaN;64824.0;NaN;NaN;0.0
139391;drt;drt;NaN;53083;685792.510109241;5386298.73438194;null;NaN;NaN;64824.0;NaN;NaN;0.0
161818;drt;drt;NaN;55354;691366.697811072;5364369.746253401;null;NaN;NaN;64835.0;NaN;NaN;0.0
330689;drt;drt;NaN;8883;693008.3521033218;5387550.590947807;null;NaN;NaN;64840.0;NaN;NaN;0.0
64454;drt;drt;NaN;81170;688758.5095389616;5387245.097856976;null;NaN;NaN;64843.0;NaN;NaN;0.0
114736;drt;drt;NaN;63211;684551.6008642449;5391467.712041615;null;NaN;NaN;64850.0;NaN;NaN;0.0
104645;drt;drt;NaN;55370;703983.7531793369;5359397.7069217805;null;NaN;NaN;64873.0;NaN;NaN;0.0
425879;drt;drt;NaN;54924;732857.4613484894;5365184.320885461;null;NaN;NaN;64881.0;NaN;NaN;0.0
74961;drt;drt;NaN;20071;717013.7921199005;5373387.114283708;null;NaN;NaN;64882.0;NaN;NaN;0.0
344401;drt;drt;NaN;34127;717510.3276000282;5366597.051412664;null;NaN;NaN;64883.0;NaN;NaN;0.0
196186;drt;drt;NaN;14830;672789.3950691995;5369871.661229495;null;NaN;NaN;64893.0;NaN;NaN;0.0
8501;drt;drt;NaN;10795;698857.8075246491;5355340.299511837;null;NaN;NaN;64902.0;NaN;NaN;0.0
15958;drt;drt;NaN;6169;727195.738580383;5344901.602584862;null;NaN;NaN;64909.0;NaN;NaN;0.0
52231;drt;drt;NaN;44798;729943.8269812842;5360498.166921867;null;NaN;NaN;64914.0;NaN;NaN;0.0
288381;drt;drt;NaN;70190;681532.542342595;5399131.258090872;null;NaN;NaN;64935.0;NaN;NaN;0.0
27189;drt;drt;NaN;32057;689321.7557300968;5400585.400829688;null;NaN;NaN;64937.0;NaN;NaN;0.0
128074;drt;drt;NaN;1840;703073.1538751462;5364592.012301344;null;NaN;NaN;64949.0;NaN;NaN;0.0
116189;drt;drt;NaN;21354;716747.0921402957;5354703.716940222;null;NaN;NaN;64967.0;NaN;NaN;0.0
21116;drt;drt;NaN;22652;693648.1384753108;5364427.678001492;null;NaN;NaN;64968.0;NaN;NaN;0.0
17433;drt;drt;NaN;22571;710204.1086084871;5357711.376659863;null;NaN;NaN;64971.0;NaN;NaN;0.0
37455;drt;drt;NaN;71586;693889.7623088926;5364602.534960852;null;NaN;NaN;64990.0;NaN;NaN;0.0
270747;drt;drt;NaN;372;695207.2368179465;5353091.628611971;null;NaN;NaN;64995.0;NaN;NaN;0.0
