person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;departure_id;access_area_id;egress_area_id;transit_mode
84512;1;6;367598.link:56070;65664.link:41112;12637;320440;713141_19:30:00;26842.0;27464.0;bus
305912;1;10;650692.link:81557;491001.link:44791;10853;267788;267788_19:15:00;240045.0;130052.0;bus
102553;1;4;572713.link:81755;566843.link:10127;9289;1673844;739912_19:15:00;294771.0;30674.0;bus
133876;4;9;58160.link:14477;557401.link:54015;18874;838869;1578417_19:02:00;380925.0;6570.0;bus
81952;2;7;23798.link:64514;598486.link:80576;7989;135520;799142_19:20:00;125808.0;110772.0;bus
102392;1;8;523789.link:69083;566843.link:10127;9289;1673844;739912_19:15:00;135122.0;30674.0;bus
311497;1;8;277214.link:69591;461511.link:68767;18092;110891;1264965_19:39:00;96062.0;619329.0;bus
77494;2;9;633332.link:23040;374122.link:6432;21536;992444;992444_19:33:00;187688.0;180584.0;bus
210503;3;12;282505.link:2433;280110.link:58223;20417;943853;943853_19:13:00;125049.0;189869.0;bus
103510;1;12;11016.link:13378;227695.link:60608;12907;1342085;1342085_19:28:00;169742.0;525746.0;bus
340422;1;6;556320.link:57191;280110.link:58223;20417;943853;943853_19:13:00;322361.0;189869.0;bus
421269;3;10;610783.link:11538;453718.link:50949;23106;57185;57185_19:33:00;79241.0;638176.0;bus
332368;1;4;35730.link:5130;501175.link:69251;24134;779094;779094_19:28:00;193210.0;187260.0;bus
200373;1;8;507710.link:59124;587949.link:22424;13668;1030855;1030855_19:44:00;36305.0;134700.0;bus
130738;3;18;392640.link:53742;365736.link:67510;15259;1018570;1319838_19:41:00;43597.0;593923.0;bus
33503;1;8;101206.link:4813;365736.link:67510;15259;1018570;1319838_19:41:00;186346.0;593923.0;bus
122607;3;8;101206.link:4813;365736.link:67510;15259;1018570;1319838_19:41:00;186346.0;593923.0;bus
129127;1;12;170724.link:69001;263861.link:54325;21480;987021;1477682_19:26:00;88902.0;51975.0;bus
121454;1;4;506814.link:56413;349065.link:30543;23106;57185;57185_19:33:00;181821.0;504931.0;bus
224762;1;4;518098.link:53740;365736.link:67510;15259;1018570;1319838_19:41:00;36685.0;593923.0;bus
60425;2;5;321852.link:11397;404582.link:17981;18695;603801;741214_19:30:00;543244.0;62301.0;bus
148848;1;8;650692.link:81558;167801.link:37435;20612;330889;1315961_19:22:00;240045.0;217735.0;bus
214988;3;18;497590.link:40861;444213.link:23746;17075;1710768;1710768_19:14:00;411474.0;270530.0;bus
243009;1;6;146639.link:29890;627970.link:14964;5773;1701556;1701556_19:19:00;362509.0;240045.0;bus
76220;4;9;41712.link:6796;626591.link:60893;22560;890601;1705802_19:07:00;548653.0;384423.0;bus
357671;0;3;615752.link:49168;626591.link:60893;22560;890601;1705802_19:07:00;226748.0;384423.0;bus
124520;3;12;577543.link:49924;626591.link:60893;22560;890601;1705802_19:07:00;21775.0;384423.0;bus
90141;1;6;142629.link:29892;627970.link:14964;5773;1701556;1701556_19:19:00;532129.0;240045.0;bus
59190;4;17;581508.link:54324;674010.link:69003;21480;915170;745455_19:24:00;51975.0;91217.0;bus
213556;1;8;486730.link:7214;626591.link:60893;22560;890601;1705802_19:07:00;412538.0;384423.0;bus
122596;2;7;400083.link:26943;370025.link:11403;10278;546534;146406_19:10:00;36053.0;568853.0;bus
212841;1;10;443516.link:52789;627970.link:14964;5773;1701556;1701556_19:19:00;185600.0;240045.0;bus
268717;1;6;141099.link:1625;627970.link:14964;5773;1701556;1701556_19:19:00;392024.0;240045.0;bus
130709;3;10;157324.link:15495;627970.link:14964;5773;1701556;1701556_19:19:00;41137.0;240045.0;bus
149071;2;11;292095.link:40285;627970.link:14964;5773;1701556;1701556_19:19:00;74433.0;240045.0;bus
81103;1;8;292095.link:40285;627970.link:14964;5773;1701556;1701556_19:19:00;74433.0;240045.0;bus
209071;4;13;157324.link:15495;627970.link:14964;5773;1701556;1701556_19:19:00;41137.0;240045.0;bus
251056;1;6;367598.link:56070;426672.link:56028;12637;320440;713141_19:30:00;26842.0;296988.0;bus
220974;1;8;174380.link:56057;95882.link:56624;9289;293253;549442_19:40:00;26842.0;190940.0;bus
114709;1;4;74636.link:22432;547637.link:71992;24400;40825;416366_19:34:00;296807.0;629429.0;bus
74650;3;10;518098.link:53740;370025.link:11403;15259;1018570;1319838_19:41:00;36685.0;568853.0;bus
437861;0;1;74636.link:22432;547637.link:71992;24400;40825;416366_19:34:00;296807.0;629429.0;bus
294438;2;5;507710.link:59125;358212.link:19453;22781;244129;244129_19:06:00;36305.0;143047.0;bus
44925;1;8;507710.link:59124;336574.link:41818;13668;1030855;1030855_19:44:00;36305.0;165879.0;bus
245509;1;6;144352.link:31875;56361.link:56858;7883;1241632;109300_19:10:00;615284.0;240045.0;bus
272238;1;8;650692.link:81558;53064.link:19060;20612;330889;1315961_19:22:00;240045.0;414485.0;bus
416581;3;14;272400.link:47129;26628.link:72504;20612;92588;444875_19:16:00;461606.0;539377.0;bus
116166;1;6;106883.link:56857;525998.link:37671;14604;1404386;1362645_19:14:00;240045.0;675788.0;bus
214386;1;8;426267.link:21450;661160.link:50098;14604;1404386;1362645_19:14:00;110925.0;407764.0;bus
227264;2;5;553261.link:20948;142503.link:52634;18874;446460;428322_19:14:00;533743.0;586561.0;bus
255703;1;4;459595.link:55514;431060.link:16905;12526;1157289;847491_19:36:00;514562.0;601422.0;bus
220512;1;10;575778.link:69591;220865.link:33131;3583;138538;1292021_19:49:00;96062.0;549576.0;bus
104281;4;11;9641.link:49135;4350.link:69084;9289;1137759;820703_19:19:00;226748.0;135122.0;bus
86251;1;10;23798.link:64514;16562.link:71014;7989;135520;799142_19:20:00;125808.0;545504.0;bus
120732;1;6;666996.link:43701;117900.link:60770;20612;92588;444875_19:16:00;315504.0;166097.0;bus
234418;3;8;406280.link:54742;404439.link:62004;8390;98964;1575357_19:22:00;493871.0;542439.0;bus
442772;1;4;83009.link:15065;307001.link:57699;13676;183404;109593_19:24:00;655169.0;21898.0;bus
232375;3;8;545685.link:55124;640414.link:67588;13676;1154013;1097358_19:25:00;209819.0;179684.0;bus
202382;3;6;617043.link:68365;300892.link:78915;22781;244129;244129_19:06:00;94257.0;300843.0;bus
121634;1;4;174380.link:56057;637316.link:4782;373;230014;424952_19:29:00;26842.0;467383.0;bus
242049;1;14;650692.link:81557;377796.link:79205;10853;267788;267788_19:15:00;240045.0;172645.0;bus
96502;1;4;336574.link:41818;502946.link:25453;13668;1030855;1030855_19:44:00;165879.0;36385.0;bus
314698;1;10;518098.link:53740;148862.link:48740;15259;1018570;1319838_19:41:00;36685.0;384423.0;bus
354131;1;4;392640.link:53742;148862.link:48740;15259;1018570;1319838_19:41:00;43597.0;384423.0;bus
223706;1;6;147199.link:64148;148862.link:48740;15259;1018570;1319838_19:41:00;334701.0;384423.0;bus
285452;1;10;142503.link:52634;574431.link:54239;18874;446460;428322_19:14:00;586561.0;249144.0;bus
190590;1;8;174380.link:56057;231210.link:55657;9289;293253;549442_19:40:00;26842.0;498803.0;bus
98285;3;10;31045.link:56813;253826.link:52567;21799;353574;1102812_19:50:00;240045.0;47388.0;bus
128436;1;6;174380.link:56057;293295.link:pt_293295;13951;896249;1252489_19:32:00;26842.0;1721.0;bus
225813;3;6;629769.link:12501;49478.link:9292;16059;258178;15749_19:52:00;649912.0;601422.0;rail
228171;3;12;667775.link:45762;148862.link:48741;18695;603801;741214_19:30:00;489401.0;384423.0;bus
304424;3;16;217917.link:12476;53851.link:72263;3794;1276377;101856_19:43:00;91217.0;96974.0;bus
245471;1;10;185197.link:8939;401763.link:35526;373;230014;424952_19:29:00;603484.0;79241.0;bus
121078;0;3;627970.link:79468;399103.link:14810;5773;1557431;1136792_19:52:00;240045.0;628422.0;bus
90457;2;3;53064.link:19060;364949.link:57138;20612;330889;1315961_19:22:00;414485.0;84551.0;bus
318098;4;17;9641.link:49135;451458.link:67867;9289;1137759;820703_19:19:00;226748.0;115044.0;bus
227567;3;12;14642.link:10128;451458.link:67867;9289;1137759;820703_19:19:00;30674.0;115044.0;bus
90141;1;8;31045.link:56813;635458.link:52595;21799;353574;1102812_19:50:00;240045.0;55150.0;bus
257018;3;12;579077.link:29353;451458.link:67867;9289;1137759;820703_19:19:00;510956.0;115044.0;bus
308364;2;11;360448.link:67145;106632.link:77253;5503;1117701;399664_19:52:00;96974.0;666522.0;bus
98185;1;8;395254.link:59547;650692.link:81557;20612;92588;444875_19:16:00;509564.0;240045.0;bus
304623;1;12;431060.link:16905;438297.link:7185;19170;233783;170300_19:40:00;601422.0;185600.0;bus
209598;5;20;596298.link:32124;525176.link:80810;20612;330889;1315961_19:22:00;456204.0;191428.0;bus
223706;1;8;148862.link:48740;547569.link:65894;15259;1220406;223639_19:55:00;384423.0;160244.0;bus
174278;1;6;452220.link:14574;461781.link:47955;13598;1422485;17679_19:33:00;301018.0;354177.0;bus
92768;2;3;126802.link:1620;572948.link:1330;13653;134833;1250749_19:45:00;436335.0;96974.0;bus
403359;3;14;185197.link:8939;348621.link:51316;13951;896249;1252489_19:32:00;603484.0;399896.0;bus
265864;4;17;451458.link:67867;572948.link:1330;13653;134833;1250749_19:45:00;115044.0;96974.0;bus
119396;2;11;53746.link:63057;466411.link:7327;10853;267788;267788_19:15:00;125808.0;189237.0;bus
102400;1;4;601704.link:12031;572948.link:1330;13653;134833;1250749_19:45:00;256697.0;96974.0;bus
257018;3;14;451458.link:67867;572948.link:1330;13653;134833;1250749_19:45:00;115044.0;96974.0;bus
73452;3;10;609932.link:22133;595865.link:69580;1573;1476385;1476385_19:55:00;96974.0;578598.0;bus
147810;3;14;427669.link:53446;565376.link:63056;23304;1670079;26640_19:14:00;544870.0;496096.0;bus
131848;1;8;191619.link:15731;471849.link:28500;10939;108503;811979_19:49:00;96974.0;384423.0;rail
244192;3;10;106632.link:77253;635139.link:25290;5503;1117701;1627317_19:42:00;666522.0;609285.0;bus
130020;1;10;142503.link:52634;121959.link:70637;18874;446460;428322_19:14:00;586561.0;648439.0;bus
116650;1;4;174380.link:56057;493015.link:11545;373;230014;424952_19:29:00;26842.0;106287.0;bus
304692;5;14;360448.link:67145;635139.link:25290;5503;1117701;1627317_19:42:00;96974.0;609285.0;bus
215115;1;10;191619.link:15731;471849.link:28500;10939;108503;811979_19:49:00;96974.0;384423.0;rail
216356;3;12;240701.link:60793;504532.link:16906;19170;593598;1492244_19:29:00;610144.0;601422.0;bus
246925;6;39;191619.link:15731;471849.link:28500;10939;108503;811979_19:49:00;96974.0;384423.0;rail
93996;1;10;191619.link:15731;471849.link:28500;10939;108503;811979_19:49:00;96974.0;384423.0;rail
119397;3;10;427669.link:53446;565376.link:63056;23304;1670079;26640_19:14:00;544870.0;496096.0;bus
303848;1;6;360448.link:67145;635139.link:25290;5503;1117701;1627317_19:42:00;96974.0;609285.0;bus
290531;7;10;404439.link:61994;72504.link:66200;8390;1211691;586620_19:53:00;542439.0;493871.0;bus
220680;5;14;367598.link:56070;264048.link:61626;3578;1501909;1462148_20:00:00;26842.0;140551.0;bus
72781;1;4;572948.link:1330;264048.link:61626;3578;1501909;1462148_20:00:00;96974.0;140551.0;bus
227567;3;14;451458.link:67867;572948.link:1330;3578;1501909;1462148_20:00:00;115044.0;96974.0;bus
146518;2;3;53746.link:63057;90276.link:52394;10853;267788;267788_19:15:00;125808.0;384180.0;bus
372312;1;8;398058.link:48133;38097.link:56448;373;230014;424952_19:29:00;113539.0;532962.0;bus
209072;1;8;650692.link:81557;90276.link:52394;10853;267788;267788_19:15:00;240045.0;384180.0;bus
165662;3;10;110061.link:23276;349550.link:17190;21536;1619135;51726_19:51:00;187688.0;130860.0;bus
99143;1;4;427299.link:64054;388168.link:4458;23304;1670079;26640_19:14:00;480503.0;626712.0;bus
118221;4;21;224082.link:63559;438297.link:7184;19170;1268747;66806_19:49:00;447989.0;185600.0;bus
163334;1;10;148862.link:48740;631720.link:78998;15259;1220406;223639_19:55:00;384423.0;368285.0;bus
104281;4;13;523789.link:69083;130726.link:32988;5409;40740;1634246_19:45:00;135122.0;552946.0;bus
129127;1;14;263861.link:54325;476038.link:2766;19170;233783;170300_19:40:00;51975.0;282972.0;bus
251057;1;6;458433.link:24695;367598.link:56070;966;951648;1009734_19:47:00;413913.0;26842.0;bus
291013;1;8;439616.link:6513;457106.link:49352;13245;1409066;1409066_19:54:00;145154.0;363273.0;bus
161934;1;12;662009.link:37848;240548.link:9293;16059;273154;908110_19:55:00;96974.0;601422.0;rail
125439;3;14;568217.link:68768;569906.link:17281;18092;841381;41184_19:55:00;619329.0;549576.0;bus
130820;3;14;367598.link:56070;408026.link:27573;3578;1501909;1462148_20:00:00;26842.0;315773.0;bus
231238;2;7;461813.link:6576;508147.link:7348;21536;1619135;51726_19:51:00;482918.0;403484.0;bus
74832;5;10;610783.link:11538;635139.link:25290;23106;57185;57185_19:33:00;79241.0;609285.0;bus
128625;1;6;568217.link:68768;14810.link:68697;18092;841381;41184_19:55:00;619329.0;455158.0;bus
118653;1;2;445917.link:34876;209711.link:49690;23202;1397758;644067_19:59:00;639622.0;168043.0;bus
117918;1;4;174380.link:56057;97826.link:40862;373;230014;424952_19:29:00;26842.0;411474.0;bus
216634;3;10;448115.link:41113;572948.link:1330;12637;1014477;933241_19:50:00;27464.0;96974.0;bus
81382;4;7;174380.link:56057;97826.link:40862;373;230014;424952_19:29:00;26842.0;411474.0;bus
283380;1;4;83.link:76141;38049.link:76458;7839;1480521;1673603_19:51:00;220682.0;95392.0;bus
207579;1;8;185197.link:8939;97826.link:40862;373;230014;424952_19:29:00;603484.0;411474.0;bus
97963;1;4;174380.link:56057;97826.link:40862;373;230014;424952_19:29:00;26842.0;411474.0;bus
118186;1;4;174380.link:56057;97826.link:40862;373;230014;424952_19:29:00;26842.0;411474.0;bus
117938;1;6;174380.link:56057;97826.link:40862;373;230014;424952_19:29:00;26842.0;411474.0;bus
393410;3;14;507710.link:59124;79526.link:65944;13668;1030855;1030855_19:44:00;36305.0;287685.0;bus
269191;1;12;427669.link:53446;278039.link:27998;23304;1670079;26640_19:14:00;544870.0;664587.0;bus
357671;0;5;148862.link:48740;281917.link:45144;15259;1220406;223639_19:55:00;384423.0;539093.0;bus
245509;1;8;108621.link:56817;555055.link:48411;23106;666145;619291_19:53:00;240045.0;222519.0;bus
81103;1;10;650692.link:81558;538928.link:50625;20612;125244;584056_20:02:00;240045.0;539377.0;bus
98233;4;13;90683.link:5059;117900.link:60770;3299;93476;1521305_19:12:00;550394.0;166097.0;bus
166933;2;3;216798.link:36257;403449.link:47993;5185;1528380;662688_19:28:00;308684.0;334157.0;bus
104127;3;12;143123.link:53399;575778.link:69591;3583;138538;1292021_19:49:00;48879.0;96062.0;bus
69521;1;8;272400.link:47129;166572.link:32138;12701;1014337;594919_19:47:00;461606.0;38935.0;bus
156457;3;8;568217.link:68768;277214.link:69591;18092;841381;41184_19:55:00;619329.0;96062.0;bus
108212;5;12;452012.link:28701;431060.link:16905;12526;341182;117227_19:57:00;283477.0;601422.0;bus
196795;1;8;623665.link:14297;569496.link:65917;5185;1528380;662688_19:28:00;142702.0;295335.0;bus
82741;1;4;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
228171;3;14;159131.link:26976;662009.link:37849;10939;294701;701846_20:00:00;384423.0;96974.0;rail
91001;1;4;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
97424;3;6;68826.link:44994;526277.link:81559;3299;1374432;348326_19:13:00;611505.0;467143.0;bus
99910;1;4;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
81901;1;10;185197.link:8939;147812.link:59273;373;230014;424952_19:29:00;603484.0;240045.0;bus
272832;1;10;185197.link:8939;147812.link:59273;373;230014;424952_19:29:00;603484.0;240045.0;bus
101029;1;10;586600.link:13573;147812.link:59273;373;230014;424952_19:29:00;96974.0;240045.0;bus
271404;3;12;434968.link:22860;147812.link:59273;373;230014;424952_19:29:00;429552.0;240045.0;bus
82078;3;8;394254.link:68698;147812.link:59273;373;230014;424952_19:29:00;455158.0;240045.0;bus
243514;1;6;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
115481;3;10;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
282597;1;2;450501.link:43537;148862.link:48741;22560;1621047;278342_20:08:00;577786.0;384423.0;bus
90918;3;16;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
115063;1;6;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
100324;1;6;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
97532;1;6;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
120868;1;6;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
120705;1;6;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
90920;1;6;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
181181;0;3;586600.link:13573;147812.link:59273;373;230014;424952_19:29:00;96974.0;240045.0;bus
147716;2;3;220865.link:33131;147812.link:59273;373;230014;424952_19:29:00;549576.0;240045.0;bus
124520;3;14;159131.link:26976;662009.link:37849;10939;294701;701846_20:00:00;384423.0;96974.0;rail
90717;1;12;185197.link:8939;147812.link:59273;373;230014;424952_19:29:00;603484.0;240045.0;bus
270770;1;10;174380.link:56057;147812.link:59273;373;230014;424952_19:29:00;26842.0;240045.0;bus
146565;1;8;168132.link:22317;93976.link:28291;21991;1707385;743147_20:04:00;417625.0;185600.0;rail
131532;3;16;148862.link:48741;61857.link:14432;22560;1621047;278342_20:08:00;384423.0;225816.0;bus
191161;1;12;148862.link:48741;61857.link:14432;22560;1621047;278342_20:08:00;384423.0;225816.0;bus
93976;1;12;148862.link:48741;61857.link:14432;22560;1621047;278342_20:08:00;384423.0;225816.0;bus
144532;1;2;437042.link:35396;142433.link:56815;22293;1238171;1238171_20:02:00;248401.0;240045.0;bus
282900;1;2;450501.link:43537;61857.link:14432;22560;1621047;278342_20:08:00;577786.0;225816.0;bus
52648;3;6;609002.link:56505;286679.link:26941;21799;353574;1102812_19:50:00;648007.0;138905.0;bus
317082;3;10;450501.link:43537;61857.link:14432;22560;1621047;278342_20:08:00;577786.0;225816.0;bus
179097;0;9;148862.link:48741;61857.link:14432;22560;1621047;278342_20:08:00;384423.0;225816.0;bus
107613;1;12;148862.link:48741;61857.link:14432;22560;1621047;278342_20:08:00;384423.0;225816.0;bus
254265;3;6;450501.link:43537;61857.link:14432;22560;1621047;278342_20:08:00;577786.0;225816.0;bus
93996;1;12;148862.link:48741;61857.link:14432;22560;1621047;278342_20:08:00;384423.0;225816.0;bus
316663;3;10;450501.link:43537;61857.link:14432;22560;1621047;278342_20:08:00;577786.0;225816.0;bus
51703;1;8;441804.link:43830;610576.link:31352;5773;1557431;1136792_19:52:00;124343.0;350978.0;bus
118221;4;23;136398.link:28292;168132.link:22316;21991;1288999;1613397_20:08:00;185600.0;417625.0;rail
177587;1;16;166572.link:32138;472161.link:24952;12701;1014337;594919_19:47:00;38935.0;352663.0;bus
255913;1;4;431060.link:16905;229457.link:55515;12526;341182;117227_19:57:00;601422.0;514562.0;bus
246430;1;8;286679.link:26941;131583.link:28173;21799;353574;1102812_19:50:00;138905.0;504318.0;bus
223887;3;16;311738.link:4944;147199.link:64149;15259;1220406;223639_19:55:00;234302.0;334701.0;bus
147810;3;16;53746.link:63057;456153.link:59219;10853;267788;62725_19:55:00;125808.0;201295.0;bus
20694;3;8;627970.link:79468;380865.link:29891;5773;1557431;1136792_19:52:00;240045.0;40782.0;bus
242695;2;7;286451.link:54248;333417.link:4229;12701;1014337;594919_19:47:00;540260.0;90327.0;bus
128249;3;6;628441.link:5324;623855.link:52612;22934;948975;1275906_20:09:00;486173.0;297737.0;bus
181180;1;10;56361.link:56857;36328.link:61344;7883;590838;590838_19:54:00;240045.0;260688.0;bus
231994;3;10;363777.link:15060;446040.link:48624;22781;277292;107919_20:06:00;655169.0;484211.0;bus
130820;4;17;449030.link:27574;367598.link:56070;3578;627819;1545381_20:10:00;315773.0;26842.0;bus
155081;0;1;569451.link:39212;367598.link:56070;3578;627819;1545381_20:10:00;255668.0;26842.0;bus
92768;2;5;410688.link:10330;623855.link:52612;22934;948975;1275906_20:09:00;96974.0;297737.0;bus
74585;3;10;83.link:76141;606401.link:14406;7839;1480521;1673603_19:51:00;220682.0;295248.0;bus
33503;1;10;87272.link:67511;474259.link:60507;10278;1014075;1078728_20:05:00;593923.0;266462.0;bus
106527;2;9;13000.link:59749;89375.link:18799;19170;593598;233533_20:09:00;578286.0;41137.0;bus
257018;3;16;191619.link:15731;471849.link:28500;15345;1500056;1081535_20:08:00;96974.0;384423.0;rail
227567;3;16;191619.link:15731;471849.link:28500;15345;1500056;1081535_20:08:00;96974.0;384423.0;rail
300078;6;17;392073.link:25883;635458.link:52595;22293;880011;535620_20:03:00;411613.0;55150.0;bus
304424;3;18;360448.link:67145;635139.link:25290;5503;1117701;131252_20:02:00;96974.0;609285.0;bus
265864;4;19;360448.link:67145;635139.link:25290;5503;1117701;131252_20:02:00;96974.0;609285.0;bus
117938;1;8;497590.link:40861;61917.link:35395;22293;880011;535620_20:03:00;411474.0;248401.0;bus
144532;1;4;477080.link:42860;399963.link:37927;7195;81719;73316_20:18:00;240045.0;42579.0;rail
238973;0;1;434612.link:44437;346745.link:31670;21005;136305;401769_20:00:00;467143.0;353008.0;bus
95640;1;8;51494.link:34112;93633.link:65921;13676;1154013;1405204_19:55:00;402482.0;581830.0;bus
206202;4;7;357877.link:56445;22861.link:26546;22293;880011;535620_20:03:00;532962.0;502007.0;bus
389315;3;8;363777.link:15060;8422.link:65540;22781;277292;107919_20:06:00;655169.0;371725.0;bus
159571;2;5;148862.link:48741;213154.link:79264;22560;1621047;278342_20:08:00;384423.0;73644.0;bus
305195;7;20;367598.link:56070;572948.link:1329;3578;627819;1545381_20:10:00;26842.0;96974.0;bus
71535;1;8;569451.link:39212;572948.link:1329;3578;627819;1545381_20:10:00;255668.0;96974.0;bus
130486;3;26;148862.link:48741;213154.link:79264;22560;1621047;278342_20:08:00;384423.0;73644.0;bus
212841;1;12;650692.link:81558;610735.link:44318;20612;125244;584056_20:02:00;240045.0;352212.0;bus
268717;1;8;602275.link:53031;449608.link:5076;3299;1374432;706770_20:13:00;240045.0;212160.0;bus
285452;1;12;227558.link:52050;65595.link:53502;1573;1476385;1476385_19:55:00;249144.0;409990.0;bus
216356;3;14;431060.link:16905;181443.link:42072;12526;341182;117227_19:57:00;601422.0;154159.0;bus
174275;2;5;529644.link:20354;106883.link:56857;23304;1670079;26640_19:14:00;355485.0;240045.0;bus
116557;3;12;9607.link:38505;106883.link:56857;23304;1670079;26640_19:14:00;321224.0;240045.0;bus
81283;1;8;338123.link:56812;452220.link:14574;13598;1422485;622613_20:13:00;240045.0;301018.0;bus
104127;3;14;53851.link:61582;674010.link:69003;966;951648;1648178_20:17:00;96974.0;91217.0;bus
215115;1;12;160607.link:48741;450288.link:6222;10278;1014075;1078728_20:05:00;384423.0;481560.0;bus
274947;1;12;160607.link:48741;450288.link:6222;10278;1014075;1078728_20:05:00;384423.0;481560.0;bus
156457;3;10;243521.link:34508;124920.link:33649;22704;181783;1695644_20:15:00;96974.0;541588.0;bus
376395;1;18;650692.link:81557;126593.link:45475;10853;267788;62725_19:55:00;240045.0;572234.0;bus
120219;1;8;56361.link:56857;73357.link:71141;7883;590838;590838_19:54:00;240045.0;565436.0;bus
304166;1;12;635139.link:25290;108621.link:56818;23106;1288234;498930_19:53:00;609285.0;240045.0;bus
33503;1;12;272212.link:72474;321426.link:36487;21799;353574;1102812_19:50:00;266462.0;602048.0;bus
39958;1;6;281917.link:45144;626591.link:60894;15259;1220406;223639_19:55:00;539093.0;384423.0;bus
246673;1;8;160607.link:48741;81701.link:26334;10278;1014075;1078728_20:05:00;384423.0;445914.0;bus
102934;3;4;100488.link:41786;344571.link:6227;12526;341182;117227_19:57:00;80511.0;457764.0;bus
108212;5;14;431060.link:16905;362726.link:24590;19170;233783;273363_20:20:00;601422.0;171387.0;bus
120705;1;8;602275.link:53031;589222.link:1860;3299;1374432;706770_20:13:00;240045.0;103883.0;bus
246993;1;2;579077.link:29353;440234.link:3443;9289;1137759;224064_20:19:00;510956.0;639853.0;bus
130465;2;13;148862.link:48741;404017.link:49925;22560;1621047;278342_20:08:00;384423.0;21775.0;bus
179377;6;21;650692.link:81558;674690.link:77419;20612;125244;584056_20:02:00;240045.0;94514.0;bus
128153;1;6;170724.link:69001;53851.link:72263;3794;1276377;1141470_20:13:00;88902.0;96974.0;bus
272832;1;12;477080.link:42860;283994.link:55178;7195;81719;73316_20:18:00;240045.0;589889.0;rail
246925;6;41;160607.link:48741;14928.link:70219;10278;1014075;1078728_20:05:00;384423.0;36053.0;bus
309471;2;7;532123.link:78408;9641.link:49135;7839;1480521;1673603_19:51:00;108286.0;226748.0;bus
120732;1;8;637917.link:60771;169975.link:20900;3299;1374432;706770_20:13:00;166097.0;651472.0;bus
124520;3;16;662009.link:32522;657926.link:12503;16059;662596;354153_20:14:00;96974.0;649912.0;rail
216634;3;12;662009.link:32522;657926.link:12503;16059;662596;354153_20:14:00;96974.0;649912.0;rail
122607;3;10;87272.link:67511;420634.link:26940;10278;1014075;1078728_20:05:00;593923.0;138905.0;bus
186638;1;8;451458.link:67867;226796.link:47867;14415;308125;308125_20:15:00;115044.0;50190.0;bus
305871;1;14;650692.link:81557;6009.link:57436;10853;267788;62725_19:55:00;240045.0;202943.0;bus
118221;4;25;187458.link:51184;191619.link:15731;2556;801525;84906_20:16:00;417625.0;96974.0;rail
334077;2;25;451458.link:67867;226796.link:47867;14415;308125;308125_20:15:00;115044.0;50190.0;bus
149071;2;13;650692.link:81558;507141.link:47130;20612;125244;584056_20:02:00;240045.0;461606.0;bus
133602;1;10;119516.link:21893;661879.link:71517;12907;1706634;1706634_20:10:00;276455.0;169742.0;bus
53925;2;3;240065.link:19100;661879.link:71517;12907;1706634;1706634_20:10:00;525746.0;169742.0;bus
340422;1;8;280110.link:58223;612923.link:71937;3299;93476;1611620_20:12:00;189869.0;351973.0;bus
228171;3;16;572948.link:59411;174380.link:56057;21108;1192653;1547356_20:30:00;96974.0;26842.0;bus
76220;4;11;626591.link:60893;368724.link:19340;18695;1520145;1048072_20:23:00;384423.0;487641.0;bus
283380;1;6;117201.link:76457;181649.link:20785;7839;1160035;637948_19:55:00;95392.0;19704.0;bus
104127;3;16;217917.link:12476;131511.link:34636;14415;308125;308125_20:15:00;91217.0;199308.0;bus
148258;1;12;346745.link:7882;190440.link:52535;21005;1598669;1598669_20:30:00;353008.0;369190.0;bus
69236;1;4;483342.link:14450;633196.link:14451;10853;267788;62725_19:55:00;6206.0;165969.0;bus
308364;2;13;106632.link:77253;388125.link:15502;21480;987021;338771_20:06:00;666522.0;552925.0;bus
316352;1;6;458433.link:24695;181806.link:73428;966;951648;1648178_20:17:00;413913.0;619060.0;bus
99910;1;6;602275.link:53031;4141.link:79489;3299;1374432;706770_20:13:00;240045.0;393496.0;bus
123341;4;13;556527.link:54014;552396.link:21811;18874;446460;1665720_20:14:00;6570.0;502969.0;bus
227567;3;18;626591.link:60893;466366.link:45867;18695;1520145;1048072_20:23:00;384423.0;356138.0;bus
243009;1;8;602275.link:53031;68826.link:44994;3299;1374432;706770_20:13:00;240045.0;611505.0;bus
98233;4;15;416289.link:33806;406696.link:64288;13598;1422485;622613_20:13:00;441005.0;313612.0;bus
