source_edge_id,from_node,to_node,distance,travel_time,capacity,freespeed,permlanes
10180,6070,21217,382.7961309313351,0.03628273058846627,600.0,13.88888888888889,1.0
10181,8538,8021,23.640887454102966,0.5874943957096848,600.0,13.88888888888889,1.0
10182,8021,8020,62.47454997143994,0.22231274807482654,600.0,13.88888888888889,1.0
10183,10122,33616,490.7100901987693,0.03962511640339041,600.0,19.444444444444443,1.0
10184,33616,10122,490.7100901987693,0.03962511640339041,600.0,19.444444444444443,1.0
10185,16371,16372,463.24366039641944,0.014990910913927577,600.0,6.944444444444445,1.0
10186,16372,16371,463.24366039641944,0.014990910913927577,600.0,6.944444444444445,1.0
10187,19266,19265,31.710441542516705,0.26279461678766514,600.0,8.333333333333334,1.0
10188,19265,19266,31.710441542516705,0.26279461678766514,600.0,8.333333333333334,1.0
10189,19265,7593,100.29693742717201,0.08308661806732,600.0,8.333333333333334,1.0
1019,15871,15876,39.497181791832304,0.10549275866381687,600.0,4.166666666666667,1.0
10190,7593,19265,100.29693742717201,0.08308661806732,600.0,8.333333333333334,1.0
10191,7593,23653,107.49300395635606,0.07752442509390477,600.0,8.333333333333334,1.0
10192,23653,7593,107.49300395635606,0.07752442509390477,600.0,8.333333333333334,1.0
10193,19265,7592,135.08325140186432,0.06169035203736829,600.0,8.333333333333334,1.0
10194,7592,19265,135.08325140186432,0.06169035203736829,600.0,8.333333333333334,1.0
10195,7592,7593,97.13700156955734,0.08578948494066956,600.0,8.333333333333334,1.0
10196,7593,7592,97.13700156955734,0.08578948494066956,600.0,8.333333333333334,1.0
10197,30163,30164,14.090697538805061,0.5914067284734315,600.0,8.333333333333334,1.0
10198,27798,3005,312.4577414596264,0.044450455360804414,1000.0,13.88888888888889,1.0
10199,3005,27798,312.4577414596264,0.044450455360804414,1000.0,13.88888888888889,1.0
102,4386,28885,35.289447142635225,0.47228472011199923,1000.0,16.666666666666668,1.0
1020,15876,15871,39.497181791832304,0.10549275866381687,600.0,4.166666666666667,1.0
10200,23531,19682,58.98623295982385,0.14127590312487417,600.0,8.333333333333334,1.0
10201,19682,23531,58.98623295982385,0.14127590312487417,600.0,8.333333333333334,1.0
10203,12333,12353,23.094060788110806,0.6014052277908228,1000.0,13.88888888888889,1.0
10204,12353,12333,23.094060788110806,0.6014052277908228,1000.0,13.88888888888889,1.0
10206,22853,22854,22.529907540661448,0.6164645311492091,600.0,13.88888888888889,1.0
10207,29436,29437,25.484204990225926,0.544999888920049,600.0,13.88888888888889,1.0
10208,29437,29436,25.484204990225926,0.544999888920049,600.0,13.88888888888889,1.0
10209,11073,11050,97.16169755679613,0.0428838397376809,600.0,4.166666666666667,1.0
1021,30041,30040,129.85753790118306,0.06417288875193908,600.0,8.333333333333334,1.0
10210,11050,11073,97.16169755679613,0.0428838397376809,600.0,4.166666666666667,1.0
10211,27023,19080,268.30717007879514,0.07247083422606296,1500.0,19.444444444444443,1.0
10212,19080,27023,268.30717007879514,0.07247083422606296,1500.0,19.444444444444443,1.0
10213,33161,713,527.8293724923005,0.052626434271016195,1500.0,27.77777777777778,1.0
10214,713,33161,527.8293724923005,0.052626434271016195,1500.0,27.77777777777778,1.0
10215,713,34586,403.0476090813156,0.0689193463796818,1500.0,27.77777777777778,1.0
10216,34586,713,403.0476090813156,0.0689193463796818,1500.0,27.77777777777778,1.0
10217,13312,13311,73.43158574613004,0.037828105570009034,300.0,2.7777777777777777,1.0
10218,13311,13312,73.43158574613004,0.037828105570009034,300.0,2.7777777777777777,1.0
10219,13288,13308,81.43068014301353,0.05116826556463624,600.0,4.166666666666667,1.0
1022,30040,30041,129.85753790118306,0.06417288875193908,600.0,8.333333333333334,1.0
10220,13308,13288,81.43068014301353,0.05116826556463624,600.0,4.166666666666667,1.0
10221,13308,13309,54.02148513764121,0.07712980596609714,600.0,4.166666666666667,1.0
10222,13309,13308,54.02148513764121,0.07712980596609714,600.0,4.166666666666667,1.0
10223,13309,13310,69.18405996933969,0.060225818902695356,600.0,4.166666666666667,1.0
10224,13310,13309,69.18405996933969,0.060225818902695356,600.0,4.166666666666667,1.0
10225,13309,13308,151.31672115681963,0.0275360623387317,600.0,4.166666666666667,1.0
10226,13308,13309,151.31672115681963,0.0275360623387317,600.0,4.166666666666667,1.0
10227,14953,16405,47.23343088974009,0.08821435555662203,600.0,4.166666666666667,1.0
